year,state,property_damage,crop_damage
2018,Mississippi,5.00K,0.00K
2018,Mississippi,4.00K,0.00K
2018,Mississippi,8.00K,0.00K
2018,Mississippi,15.00K,0.00K
2018,Mississippi,10.00K,0.00K
2018,Florida,0.10K,0.00K
2018,Florida,1.00K,0.00K
2018,Louisiana,15.00K,0.00K
2018,Louisiana,125.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,0.50K,0.00K
2018,Ohio,20.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Kentucky,30.00K,0.00K
2018,West Virginia,10.00K,0.00K
2018,West Virginia,10.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,0.50K,0.00K
2018,Ohio,2.00K,0.00K
2018,Texas,20.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Ohio,85.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Louisiana,125.00K,0.00K
2018,Louisiana,50.00K,0.00K
2018,Mississippi,35.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Louisiana,3.00K,0.00K
2018,Arkansas,10.00K,0.00K
2018,Louisiana,7.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,10.00K,0.00K
2018,Mississippi,15.00K,0.00K
2018,Mississippi,4.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,8.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,7.00K,0.00K
2018,Mississippi,10.00K,0.00K
2018,Mississippi,7.00K,0.00K
2018,Mississippi,2.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,12.00K,0.00K
2018,Massachusetts,3.00K,0.00K
2018,Arkansas,100.00K,0.00K
2018,Michigan,50.00K,0.00K
2018,Michigan,5.00K,0.00K
2018,Mississippi,15.00K,0.00K
2018,Mississippi,1.00K,0.00K
2018,Mississippi,15.00K,0.00K
2018,Mississippi,20.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,Michigan,100.00K,0.00K
2018,New York,100.00K,0.00K
2018,New York,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Iowa,25.00K,0.00K
2018,West Virginia,2.50K,0.00K
2018,Louisiana,750.00K,0.00K
2018,Louisiana,150.00K,0.00K
2018,Louisiana,50.00K,0.00K
2018,Louisiana,300.00K,0.00K
2018,Louisiana,10.00K,0.00K
2018,Louisiana,35.00K,0.00K
2018,Texas,400.00K,0.00K
2018,North Carolina,1.00K,0.00K
2018,North Carolina,5.00K,0.00K
2018,North Carolina,5.00K,0.00K
2018,North Carolina,5.00K,0.00K
2018,North Carolina,1.00K,0.00K
2018,North Carolina,1.00K,0.00K
2018,North Carolina,2.00K,0.00K
2018,North Carolina,1.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Alabama,0.50K,0.00K
2018,Alabama,0.50K,0.00K
2018,Alabama,0.50K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,2.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,2.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Florida,2.00K,0.00K
2018,Florida,3.00K,0.00K
2018,Louisiana,40.00K,0.00K
2018,Louisiana,50.00K,0.00K
2018,Texas,5.00K,0.00K
2018,Texas,0.50K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Iowa,1.00K,0.00K
2018,Indiana,30.00K,0.00K
2018,New York,50.00K,0.00K
2018,New York,100.00K,0.00K
2018,Ohio,0.50K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,15.00K,0.00K
2018,Ohio,4.00K,0.00K
2018,Ohio,10.00K,0.00K
2018,Ohio,10.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Louisiana,15.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,250.00K,0.00K
2018,Illinois,40.00K,0.00K
2018,Illinois,7.00K,0.00K
2018,Illinois,500.00K,0.00K
2018,Illinois,130.00K,0.00K
2018,Illinois,50.00K,0.00K
2018,Illinois,0.00K,5.00K
2018,Louisiana,2.00K,0.00K
2018,Louisiana,2.00K,0.00K
2018,Louisiana,4.00K,0.00K
2018,Louisiana,2.00K,0.00K
2018,Mississippi,4.00K,0.00K
2018,Mississippi,1.00K,0.00K
2018,Iowa,100.00K,0.00K
2018,Iowa,100.00K,0.00K
2018,Iowa,100.00K,0.00K
2018,Iowa,100.00K,0.00K
2018,Iowa,200.00K,0.00K
2018,Utah,50.00K,0.00K
2018,Texas,25.00K,0.00K
2018,Puerto Rico,0.50K,0.00K
2018,Puerto Rico,0.50K,0.00K
2018,Puerto Rico,0.50K,0.00K
2018,Colorado,6.00K,0.00K
2018,Kentucky,8.00K,0.00K
2018,Kentucky,15.00K,0.00K
2018,Kentucky,15.00K,0.00K
2018,Kentucky,25.00K,0.00K
2018,Kentucky,75.00K,0.00K
2018,Kentucky,25.00K,0.00K
2018,Kentucky,25.00K,0.00K
2018,Kentucky,25.00K,0.00K
2018,Kentucky,75.00K,0.00K
2018,Kentucky,20.00K,0.00K
2018,Kentucky,20.00K,0.00K
2018,North Carolina,65.00M,0.00K
2018,Texas,2.00M,0.00K
2018,Alabama,0.50K,0.00K
2018,Alabama,0.50K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,4.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,4.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,6.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,West Virginia,1.00K,0.00K
2018,Colorado,50.00K,0.00K
2018,New Jersey,10.00K,0.00K
2018,Arkansas,20.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Vermont,150.00K,0.00K
2018,Ohio,10.00K,0.00K
2018,Ohio,5.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Louisiana,225.00K,0.00K
2018,Kentucky,250.00K,0.00K
2018,Ohio,10.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Missouri,1.00K,0.00K
2018,Louisiana,2.00K,0.00K
2018,Louisiana,1.00K,0.00K
2018,Arkansas,5.00K,0.00K
2018,Arkansas,50.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,Mississippi,10.00K,0.00K
2018,Mississippi,10.00K,0.00K
2018,Mississippi,1.00K,0.00K
2018,Mississippi,7.00K,0.00K
2018,Mississippi,15.00K,0.00K
2018,Indiana,5.00K,0.00K
2018,Kentucky,10.00K,0.00K
2018,Kentucky,25.00K,0.00K
2018,Kentucky,100.00K,0.00K
2018,Kentucky,50.00K,0.00K
2018,Kentucky,10.00K,0.00K
2018,Kentucky,20.00K,0.00K
2018,Kentucky,30.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Indiana,1.00K,5.00K
2018,Maine,2.80M,0.00K
2018,Alabama,0.50K,0.00K
2018,Alabama,0.50K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,10.00K,0.00K
2018,Mississippi,8.00K,0.00K
2018,Mississippi,8.00K,0.00K
2018,Mississippi,5.00K,0.00K
2018,West Virginia,5.00K,0.00K
2018,West Virginia,2.00K,0.00K
2018,West Virginia,4.00K,0.00K
2018,West Virginia,2.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,New Jersey,10.00K,0.00K
2018,Connecticut,10.00K,0.00K
2018,Arkansas,2.00K,0.00K
2018,Florida,50.00K,0.00K
2018,Alabama,100.00K,0.00K
2018,Alabama,100.00K,0.00K
2018,Indiana,7.00K,0.00K
2018,Indiana,0.10K,0.00K
2018,Indiana,5.00K,
2018,Texas,0.25K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Idaho,150.00K,0.00K
2018,Idaho,275.00K,0.00K
2018,Idaho,65.00K,0.00K
2018,Kentucky,30.00K,0.00K
2018,Kentucky,4.00K,0.00K
2018,Kentucky,1.00K,0.00K
2018,Kentucky,20.00K,0.00K
2018,Ohio,25.00K,0.00K
2018,Florida,20.00K,0.00K
2018,South Carolina,0.10K,0.10K
2018,New York,50.00K,0.00K
2018,New York,10.00K,0.00K
2018,New York,10.00K,0.00K
2018,New York,10.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,Illinois,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,Indiana,0.00K,5.00K
2018,Minnesota,15.00K,0.00K
2018,Kentucky,75.00K,0.00K
2018,Kentucky,200.00K,0.00K
2018,Kentucky,75.00K,0.00K
2018,Kentucky,75.00K,0.00K
2018,Kentucky,250.00K,0.00K
2018,Kentucky,300.00K,0.00K
2018,New York,1.00K,
2018,South Carolina,5.00K,
2018,South Carolina,1.00K,
2018,Alabama,0.50K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Louisiana,3.00K,0.00K
2018,Louisiana,5.00K,0.00K
2018,Louisiana,5.00K,0.00K
2018,Louisiana,8.00K,0.00K
2018,Louisiana,12.00K,0.00K
2018,Louisiana,5.00K,0.00K
2018,Louisiana,5.00K,0.00K
2018,Georgia,0.20K,0.00K
2018,Georgia,0.10K,0.10K
2018,Kentucky,1.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Ohio,20.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,West Virginia,10.00K,0.00K
2018,Florida,5.00K,0.00K
2018,Alabama,25.00K,0.00K
2018,Indiana,15.00K,0.00K
2018,Indiana,20.00K,
2018,Indiana,1.00K,0.00K
2018,Indiana,0.25K,0.50K
2018,Indiana,2.00K,1.00K
2018,Indiana,10.00K,10.00K
2018,Texas,100.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Kentucky,35.00K,0.00K
2018,Kentucky,15.00K,0.00K
2018,Alabama,10.00K,
2018,Alabama,50.00K,0.00K
2018,Ohio,3.00K,0.00K
2018,Louisiana,6.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Mississippi,60.00K,0.00K
2018,Mississippi,100.00K,0.00K
2018,Mississippi,10.00K,0.00K
2018,Ohio,4.00K,0.00K
2018,Mississippi,50.00K,0.00K
2018,Mississippi,20.00K,0.00K
2018,Mississippi,50.00K,0.00K
2018,Kentucky,30.00K,0.00K
2018,Kentucky,3.00K,0.00K
2018,Ohio,500.00K,0.00K
2018,Ohio,60.00K,0.00K
2018,Ohio,120.00K,0.00K
2018,Ohio,30.00K,0.00K
2018,Ohio,15.00K,0.00K
2018,Missouri,10.00K,0.00K
2018,Indiana,20.00K,0.00K
2018,Indiana,20.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,South Carolina,1.00K,0.00K
2018,Arkansas,15.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,30.00K,0.00K
2018,Mississippi,15.00K,0.00K
2018,Mississippi,4.00K,0.00K
2018,Mississippi,3.00K,0.00K
2018,Mississippi,30.00K,0.00K
2018,Kentucky,175.00K,0.00K
2018,Kentucky,20.00K,0.00K
2018,Kentucky,30.00K,0.00K
2018,Kentucky,20.00K,0.00K
2018,Kentucky,10.00K,0.00K
2018,Kentucky,0.00K,5.00K
2018,Missouri,30.00K,0.00K
2018,Missouri,35.00K,0.00K
2018,Missouri,90.00K,0.00K
2018,Missouri,10.00K,0.00K
2018,Missouri,0.00K,5.00K
2018,Louisiana,9.00K,0.00K
2018,Iowa,15.00K,0.00K
2018,Iowa,5.00K,0.00K
2018,Iowa,100.00K,0.00K
2018,Iowa,15.00K,0.00K
2018,Iowa,5.00K,0.00K
2018,Iowa,200.00K,0.00K
2018,Vermont,25.00K,0.00K
2018,Louisiana,5.00K,0.00K
2018,Louisiana,20.00K,0.00K
2018,Louisiana,3.00K,0.00K
2018,Louisiana,2.00K,0.00K
2018,Louisiana,2.00K,0.00K
2018,Arkansas,9.00K,0.00K
2018,West Virginia,4.00K,0.00K
2018,West Virginia,6.00K,0.00K
2018,New York,50.00K,0.00K
2018,New York,10.00K,0.00K
2018,New York,10.00K,0.00K
2018,Connecticut,50.00K,0.00K
2018,Indiana,5.00K,5.00K
2018,Indiana,10.00K,5.00K
2018,Indiana,50.00K,0.00K
2018,Indiana,2.00K,0.00K
2018,Indiana,1.00K,0.50K
2018,Indiana,20.00K,10.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,25.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Idaho,90.00K,0.00K
2018,Idaho,35.00K,0.00K
2018,Georgia,3.00K,0.00K
2018,Tennessee,0.50K,0.00K
2018,Ohio,1.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,West Virginia,6.00K,0.00K
2018,Illinois,4.00K,0.00K
2018,North Carolina,4.00K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,45.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Kansas,500.00K,0.00K
2018,Kansas,20.00K,0.00K
2018,Kansas,25.00K,0.00K
2018,Kansas,1.00K,0.00K
2018,Kansas,3.00K,0.00K
2018,Kansas,30.00K,0.00K
2018,Kansas,4.00K,0.00K
2018,Illinois,125.00K,0.00K
2018,Illinois,350.00K,0.00K
2018,Indiana,0.80K,
2018,Indiana,1.50K,
2018,Indiana,5.00K,2.00K
2018,Illinois,12.00K,0.00K
2018,Illinois,12.00K,0.00K
2018,Illinois,15.00K,0.00K
2018,Illinois,175.00K,0.00K
2018,Tennessee,10.00K,0.00K
2018,Tennessee,250.00K,0.00K
2018,Tennessee,3.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,Tennessee,3.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,Tennessee,5.00K,0.00K
2018,Georgia,5.00K,
2018,Illinois,30.00K,0.00K
2018,Illinois,25.00K,0.00K
2018,Illinois,120.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Indiana,40.00K,0.00K
2018,Minnesota,6.50M,500.00K
2018,New Jersey,5.00K,0.00K
2018,Florida,0.50K,0.00K
2018,Montana,1.00K,0.00K
2018,Montana,1.00K,0.00K
2018,North Dakota,300.00K,0.00K
2018,North Dakota,400.00K,75.00K
2018,Texas,5.00K,0.00K
2018,Washington,200.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Ohio,0.50K,0.00K
2018,Ohio,0.50K,0.00K
2018,Ohio,0.50K,0.00K
2018,Ohio,0.50K,0.00K
2018,Ohio,0.50K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,1.50K,0.00K
2018,Virginia,4.00K,0.00K
2018,North Carolina,1.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Missouri,5.00K,0.00K
2018,Missouri,3.00K,0.00K
2018,Illinois,42.00K,0.00K
2018,Indiana,8.00K,
2018,Indiana,1.00K,1.00K
2018,Indiana,1.00K,
2018,Indiana,0.25K,
2018,Indiana,1.00K,0.00K
2018,Illinois,30.00K,0.00K
2018,Illinois,10.00K,0.00K
2018,Illinois,6.00K,0.00K
2018,Illinois,45.00K,0.00K
2018,Illinois,40.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Tennessee,5.00K,0.00K
2018,Tennessee,3.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,10.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,5.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,3.00K,0.00K
2018,Kentucky,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,300.00K,0.00K
2018,Texas,300.00K,0.00K
2018,Texas,250.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Pennsylvania,3.00K,0.00K
2018,North Dakota,350.00K,0.00K
2018,North Dakota,90.00K,0.00K
2018,Colorado,20.00K,0.00K
2018,Virginia,10.00K,0.00K
2018,Michigan,4.00K,0.00K
2018,Michigan,1.00M,0.00K
2018,North Carolina,8.00K,0.00K
2018,North Carolina,2.00K,0.00K
2018,North Carolina,1.50K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,0.50K,0.00K
2018,Missouri,5.00K,0.00K
2018,Colorado,10.00K,0.00K
2018,Kansas,1.00K,0.00K
2018,Indiana,0.50K,
2018,Indiana,1.50K,
2018,Indiana,1.00K,5.00K
2018,Illinois,30.00K,0.00K
2018,Illinois,10.00K,0.00K
2018,Illinois,30.00K,0.00K
2018,Illinois,3.00K,0.00K
2018,Illinois,10.00K,0.00K
2018,Illinois,10.00K,0.00K
2018,West Virginia,5.00K,0.00K
2018,Pennsylvania,500.00K,0.00K
2018,Pennsylvania,5.00M,0.00K
2018,Pennsylvania,30.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,15.00K,0.00K
2018,Virginia,3.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Pennsylvania,5.00K,0.50K
2018,Pennsylvania,5.00K,0.50K
2018,Pennsylvania,5.00K,1.00K
2018,Pennsylvania,5.00K,1.00K
2018,Pennsylvania,10.00M,100.00K
2018,Pennsylvania,5.00K,0.00K
2018,Pennsylvania,5.00K,0.00K
2018,Pennsylvania,5.00K,0.00K
2018,Texas,50.00K,0.00K
2018,Texas,30.00K,0.00K
2018,Texas,100.00K,0.00K
2018,Texas,15.00K,0.00K
2018,Texas,0.50K,0.00K
2018,Texas,25.00K,0.00K
2018,Arkansas,10.00K,0.00K
2018,Oklahoma,2.00K,0.00K
2018,Oklahoma,15.00K,0.00K
2018,Pennsylvania,3.00K,0.00K
2018,Pennsylvania,1.00K,0.00K
2018,Georgia,15.00K,
2018,Missouri,10.00K,0.00K
2018,North Dakota,60.00K,0.00K
2018,North Dakota,150.00K,0.00K
2018,North Carolina,2.00K,0.00K
2018,North Carolina,10.00K,0.00K
2018,Virginia,25.00K,0.00K
2018,Virginia,60.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,North Carolina,0.50K,0.00K
2018,North Carolina,1.00K,0.00K
2018,North Carolina,1.00K,0.00K
2018,Michigan,2.00K,0.00K
2018,Oregon,0.00K,5.00K
2018,North Carolina,5.00K,0.00K
2018,Indiana,1.50K,5.00K
2018,Indiana,1.00K,2.00K
2018,Indiana,1.00K,3.00K
2018,Indiana,0.50K,1.00K
2018,Indiana,8.00K,0.00K
2018,North Carolina,15.00K,0.00K
2018,South Carolina,20.00K,0.00K
2018,Pennsylvania,0.50K,0.00K
2018,Pennsylvania,1.00K,0.00K
2018,New York,10.00K,0.00K
2018,Pennsylvania,5.00K,0.00K
2018,Kentucky,2.00K,0.00K
2018,Ohio,3.00K,0.00K
2018,Ohio,3.00K,0.00K
2018,Kentucky,2.00K,0.00K
2018,Kentucky,1.00K,0.00K
2018,Kentucky,1.00K,0.00K
2018,Kentucky,3.00K,0.00K
2018,Kentucky,3.00K,0.00K
2018,Kentucky,3.00K,0.00K
2018,Kentucky,3.00K,0.00K
2018,Indiana,5.00K,0.00K
2018,Pennsylvania,5.00K,0.00K
2018,Pennsylvania,10.00K,1.00K
2018,Pennsylvania,1.50M,50.00K
2018,Pennsylvania,1.00M,100.00K
2018,Pennsylvania,5.00K,0.00K
2018,Pennsylvania,10.00K,0.00K
2018,Pennsylvania,100.00K,0.00K
2018,Pennsylvania,5.00K,0.00K
2018,Texas,5.00K,0.00K
2018,Texas,2.00K,0.00K
2018,Oklahoma,15.00K,0.00K
2018,Nebraska,2.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,50.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,10.00K,0.00K
2018,Texas,20.00K,0.00K
2018,Texas,5.00K,0.00K
2018,Texas,10.00K,0.00K
2018,North Dakota,75.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,10.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,15.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,10.00K,0.00K
2018,North Carolina,0.50K,0.00K
2018,North Carolina,2.50K,0.00K
2018,North Carolina,0.50K,0.00K
2018,North Carolina,0.50K,0.00K
2018,North Carolina,0.50K,0.00K
2018,North Carolina,0.50K,0.00K
2018,Virginia,0.50K,0.00K
2018,Oregon,6.00K,0.00K
2018,South Carolina,5.00K,0.00K
2018,South Carolina,5.00K,0.00K
2018,Illinois,24.00K,0.00K
2018,Indiana,1.50K,0.00K
2018,Indiana,13.00K,
2018,Indiana,10.00K,0.00K
2018,Indiana,6.00K,
2018,Indiana,0.25K,0.00K
2018,Indiana,30.00K,0.00K
2018,Indiana,8.00K,0.00K
2018,Texas,3.00K,0.00K
2018,Texas,15.00K,0.00K
2018,Ohio,5.00K,0.00K
2018,Ohio,12.00K,0.00K
2018,Ohio,20.00K,0.00K
2018,Ohio,15.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Ohio,35.00K,0.00K
2018,Pennsylvania,10.00K,0.00K
2018,Ohio,2.00K,0.00K
2018,Ohio,40.00K,0.00K
2018,Ohio,150.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Ohio,1.00K,0.00K
2018,Ohio,4.00K,0.00K
2018,Ohio,5.00K,0.00K
2018,Tennessee,2.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,Tennessee,2.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,Kentucky,20.00K,0.00K
2018,Wisconsin,2.20M,0.00K
2018,Kentucky,10.00K,0.00K
2018,Pennsylvania,50.00K,0.00K
2018,Ohio,15.00K,0.00K
2018,North Carolina,1.00K,0.00K
2018,Oklahoma,2.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,3.00K,0.00K
2018,Oklahoma,1.00K,0.00K
2018,Oklahoma,1.00K,0.00K
2018,Oklahoma,2.00K,0.00K
2018,Oklahoma,5.00K,0.00K
2018,Alabama,300.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,15.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,25.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,10.00K,0.00K
2018,Virginia,0.25K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,1.50K,0.00K
2018,Missouri,50.00K,0.00K
2018,Texas,3.00K,0.00K
2018,Texas,1.00K,0.00K
2018,South Carolina,2.00K,0.00K
2018,Indiana,2.50K,0.00K
2018,Indiana,1.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Indiana,20.00K,0.00K
2018,Indiana,5.00K,2.00K
2018,Illinois,100.00K,0.00K
2018,Illinois,50.00K,0.00K
2018,Illinois,35.00K,0.00K
2018,Illinois,6.00K,0.00K
2018,Ohio,15.00K,0.00K
2018,Tennessee,2.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,Tennessee,5.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,Tennessee,3.00K,0.00K
2018,Tennessee,1.00K,0.00K
2018,Kentucky,15.00K,0.00K
2018,Kentucky,20.00K,0.00K
2018,Kentucky,50.00K,0.00K
2018,Kentucky,15.00K,0.00K
2018,Kentucky,300.00K,0.00K
2018,Illinois,15.00K,0.00K
2018,North Carolina,0.50K,0.00K
2018,North Carolina,2.00K,0.00K
2018,North Carolina,10.00K,0.00K
2018,North Carolina,0.50K,0.00K
2018,North Carolina,1.00K,0.00K
2018,North Carolina,0.50K,0.00K
2018,North Carolina,1.00K,0.00K
2018,North Carolina,1.00K,0.00K
2018,North Carolina,5.00K,0.00K
2018,Oklahoma,2.00K,0.00K
2018,Kansas,0.80K,0.00K
2018,Iowa,5.00K,0.00K
2018,New York,1.00K,0.00K
2018,South Carolina,5.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,35.00K,0.00K
2018,Virginia,2.00K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,1.00K,0.00K
2018,Virginia,0.50K,0.00K
2018,Virginia,20.00K,0.00K
2018,Virginia,15.00K,0.00K
2018,New York,20.00K,0.00K
2018,Texas,20.00K,0.00K
2018,Indiana,12.00K,0.00K
2018,Indiana,6.00K,0.00K
2018,Indiana,1.00K,0.00K
2018,Indiana,7.00K,0.00K
2018,Indiana,10.00K,0.00K
2018,Illinois,50.00K,0.00K
