year,state,property_damage
2015,Indiana,1.00K
2015,Indiana,0.50K
2015,Nebraska,25.00K
2015,Nebraska,25.00K
2015,Nebraska,25.00K
2015,Kentucky,1.00K
2015,Kentucky,5.00K
2015,Kentucky,3.00K
2015,Kentucky,15.00K
2015,Puerto Rico,2.00K
2015,Puerto Rico,2.00K
2015,Georgia,3.00K
2015,Iowa,20.00K
2015,Iowa,50.00K
2015,Iowa,20.00K
2015,Iowa,20.00K
2015,New Mexico,1.00K
2015,Iowa,100.00K
2015,Iowa,100.00K
2015,Iowa,5.00K
2015,Iowa,20.00K
2015,Alabama,1.00K
2015,Georgia,1.00K
2015,Missouri,5.00K
2015,Texas,2.00K
2015,Kentucky,20.00K
2015,North Carolina,75.00K
2015,North Carolina,5.00K
2015,Texas,20.00K
2015,Texas,2.00K
2015,Texas,5.00K
2015,Illinois,100.00K
2015,Pennsylvania,2.00K
2015,Colorado,3.00K
2015,New York,15.00K
2015,Indiana,20.00K
2015,Wisconsin,10.00K
2015,Indiana,1.00K
2015,Texas,0.50K
2015,Minnesota,100.00K
2015,Texas,1.00K
2015,Texas,2.00K
2015,Texas,5.00K
2015,Texas,30.00K
2015,Ohio,12.00K
2015,Maryland,5.00K
2015,West Virginia,10.00K
2015,Kentucky,80.00K
2015,Mississippi,5.00K
2015,Mississippi,30.00K
2015,Mississippi,3.00K
2015,Mississippi,6.00K
2015,Indiana,5.00K
2015,Michigan,0.50M
2015,Michigan,1.00K
2015,Wyoming,5.00K
2015,Indiana,20.00K
2015,Texas,5.00K
2015,Nebraska,10.00K
2015,Indiana,3.00K
2015,Indiana,0.50K
2015,Indiana,20.00K
2015,Indiana,1.50K
2015,Kentucky,10.00K
2015,Iowa,10.00K
2015,Wisconsin,0.10K
2015,Arizona,2.00K
2015,Arizona,50.00K
2015,New York,3.00K
2015,New York,3.00K
2015,New York,3.00K
2015,Missouri,100.00K
2015,Missouri,50.00K
2015,Missouri,250.00K
2015,Arizona,150.00K
2015,New Mexico,175.00K
2015,Iowa,100.00K
2015,Iowa,5.00K
2015,Iowa,20.00K
2015,Iowa,100.00K
2015,Arizona,40.00K
2015,Illinois,5.00K
2015,Illinois,2.00K
2015,Virginia,1.00K
2015,Georgia,1.00K
2015,Missouri,500.00K
2015,Illinois,1.00K
2015,Minnesota,5.00K
2015,Florida,2.50K
2015,Colorado,25.00K
2015,Colorado,25.00K
2015,Colorado,25.00K
2015,Colorado,25.00K
2015,Arizona,50.00K
2015,New York,10.00K
2015,Texas,0.80K
2015,Kentucky,1.00K
2015,Indiana,1.00K
2015,Indiana,35.00K
2015,Mississippi,150.00K
2015,Mississippi,1.00K
2015,Connecticut,100.00K
2015,West Virginia,5.00K
2015,West Virginia,75.00K
2015,Texas,80.00K
2015,Texas,450.00K
2015,West Virginia,10.00K
2015,South Carolina,12.00K
2015,South Carolina,10.00K
2015,Maryland,10.00K
2015,Kansas,100.00K
2015,Kansas,50.00K
2015,Oklahoma,0.20K
2015,Florida,75.00K
2015,Louisiana,5.00K
2015,Louisiana,3.00K
2015,Louisiana,5.00K
2015,Pennsylvania,2.00K
2015,Pennsylvania,2.00K
2015,Pennsylvania,2.00K
2015,South Carolina,5.00K
2015,West Virginia,50.00K
2015,Kentucky,1.00K
2015,New York,5.00K
2015,New York,3.00K
2015,Kentucky,25.00K
2015,Kentucky,50.00K
2015,Illinois,25.00K
2015,New York,4.00K
2015,New York,4.00K
2015,New York,2.00K
2015,New York,1.00K
2015,Indiana,40.00K
2015,Indiana,50.00K
2015,Indiana,5.00K
2015,Kentucky,160.00K
2015,Illinois,20.00K
2015,Illinois,20.00K
2015,Wisconsin,45.00K
2015,Iowa,5.00K
2015,Iowa,2.00K
2015,Iowa,5.00K
2015,Iowa,25.00K
2015,Wyoming,2.00K
2015,Iowa,100.00K
2015,Iowa,50.00K
2015,Iowa,100.00K
2015,Virginia,5.00K
2015,Iowa,250.00K
2015,Iowa,250.00K
2015,South Carolina,2.00K
2015,Virginia,0.50K
2015,Virginia,0.50K
2015,Virginia,4.00K
2015,Virginia,5.00K
2015,West Virginia,100.00K
2015,West Virginia,40.00K
2015,Tennessee,2.00K
2015,Texas,1.00K
2015,Ohio,1.00K
2015,Ohio,1.00K
2015,Illinois,100.00K
2015,Illinois,2.00K
2015,Illinois,4.00K
2015,Illinois,22.00K
2015,Arizona,0.50K
2015,Arizona,20.00K
2015,Iowa,250.00K
2015,Illinois,1.00K
2015,Ohio,25.00K
2015,West Virginia,10.00K
2015,West Virginia,5.00K
2015,West Virginia,5.00K
2015,Missouri,25.00K
2015,Missouri,5.00K
2015,West Virginia,5.00K
2015,West Virginia,5.00K
2015,Mississippi,3.00K
2015,Virginia,1.00K
2015,Virginia,1.00K
2015,Virginia,1.00K
2015,Virginia,1.00K
2015,Virginia,1.00K
2015,Iowa,200.00K
2015,Kentucky,2.00K
2015,Kentucky,50.00K
2015,Ohio,5.00K
2015,Ohio,5.00K
2015,Massachusetts,5.00K
2015,Massachusetts,15.00K
2015,Massachusetts,5.00K
2015,Vermont,2.00K
2015,Vermont,5.00K
2015,West Virginia,25.00K
2015,New Mexico,15.00K
2015,Nevada,500.00K
2015,Wisconsin,25.00K
2015,Wyoming,10.00K
2015,Missouri,50.00K
2015,Missouri,50.00K
2015,Missouri,50.00K
2015,Missouri,25.00K
2015,Kentucky,1.00K
2015,New York,3.00K
2015,New York,2.00K
2015,New York,3.00K
2015,New York,3.00K
2015,Illinois,40.00K
2015,Illinois,15.00K
2015,New Mexico,20.00K
2015,New Mexico,250.00K
2015,Illinois,25.00K
2015,Illinois,10.00K
2015,Illinois,25.00K
2015,Illinois,15.00K
2015,Illinois,15.00K
2015,Indiana,15.00K
2015,Indiana,8.00K
2015,Indiana,3.00K
2015,Illinois,1.20M
2015,Kentucky,2.00K
2015,Kentucky,1.00K
2015,Guam,500.00K
2015,Tennessee,5.00K
2015,Kentucky,3.50M
2015,Wyoming,10.00K
2015,Wyoming,20.00K
2015,Iowa,2.00K
2015,Illinois,2.00K
2015,Illinois,2.00K
2015,Iowa,5.00K
2015,Virginia,2.00K
2015,Virginia,2.00K
2015,Virginia,2.00K
2015,New Mexico,10.00K
2015,South Carolina,2.00K
2015,Lake Ontario,5.00K
2015,Virginia,5.00K
2015,Virginia,0.50K
2015,Colorado,5.00K
2015,Texas,2.00K
2015,Texas,2.00K
2015,Tennessee,3.00K
2015,Tennessee,4.00K
2015,Tennessee,10.00K
2015,Ohio,5.00K
2015,Illinois,100.00K
2015,Arizona,30.00K
2015,Arizona,1.00K
2015,Iowa,250.00K
2015,Virginia,5.00K
2015,Ohio,12.00K
2015,Virginia,0.50K
2015,West Virginia,1.00K
2015,Maryland,1.00K
2015,Mississippi,10.00K
2015,Mississippi,5.00K
2015,Mississippi,250.00K
2015,Mississippi,3.00K
2015,Mississippi,15.00K
2015,Mississippi,1.00K
2015,Mississippi,1.00K
2015,Ohio,10.00K
2015,Ohio,15.00K
2015,Massachusetts,5.00K
2015,Massachusetts,25.00K
2015,Missouri,60.00K
2015,Texas,24.00K
2015,Iowa,2.00K
2015,Texas,50.00K
2015,Texas,50.00K
2015,Missouri,1.00K
2015,West Virginia,25.00K
2015,Florida,350.00K
2015,West Virginia,2.00K
2015,Nevada,10.00K
2015,Louisiana,12.00K
2015,Louisiana,8.00K
2015,Louisiana,1.00K
2015,Kentucky,50.00K
2015,Kentucky,3.00K
2015,Nevada,5.00K
2015,Nevada,20.00K
2015,Missouri,25.00K
2015,Pennsylvania,25.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Illinois,25.00K
2015,Illinois,12.00K
2015,New York,1.50K
2015,New York,1.00K
2015,New Jersey,7.50K
2015,New Jersey,7.50K
2015,Connecticut,7.50K
2015,Connecticut,1.50K
2015,Connecticut,3.00K
2015,Connecticut,3.00K
2015,Connecticut,3.00K
2015,Indiana,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Illinois,20.00K
2015,Illinois,12.00K
2015,New York,3.00K
2015,Indiana,5.00K
2015,Kentucky,1.00K
2015,New York,15.00K
2015,New York,15.00K
2015,North Carolina,30.00K
2015,Illinois,4.00K
2015,Maryland,10.00K
2015,Wisconsin,10.00K
2015,Iowa,10.00K
2015,Iowa,10.00K
2015,Iowa,25.00K
2015,Virginia,2.00K
2015,Virginia,1.00K
2015,North Carolina,2.00K
2015,North Carolina,2.00K
2015,Colorado,10.00K
2015,Colorado,5.00K
2015,Wisconsin,10.00K
2015,Wisconsin,0.50K
2015,Virginia,0.50K
2015,Virginia,0.50K
2015,Illinois,1.00M
2015,Virginia,1.50K
2015,North Carolina,1.00K
2015,North Carolina,1.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,New York,5.00K
2015,New York,50.00K
2015,Mississippi,2.00K
2015,Maryland,1.00K
2015,Maryland,1.00K
2015,Maryland,1.00K
2015,Maryland,3.00K
2015,Iowa,200.00K
2015,Missouri,5.00K
2015,Illinois,6.00K
2015,Ohio,10.00K
2015,Ohio,5.00K
2015,Ohio,5.00K
2015,Massachusetts,5.00K
2015,Louisiana,1.00K
2015,Louisiana,1.00K
2015,Mississippi,50.00K
2015,Mississippi,25.00K
2015,Kentucky,2.00K
2015,Missouri,3.00K
2015,South Carolina,1.00K
2015,Pennsylvania,2.00K
2015,Pennsylvania,2.00K
2015,Ohio,30.00K
2015,Ohio,12.00K
2015,Ohio,1.00K
2015,Ohio,1.00K
2015,Ohio,2.00K
2015,Ohio,2.00K
2015,Ohio,2.00K
2015,Ohio,0.50K
2015,Texas,100.00K
2015,New York,1.00K
2015,New York,1.00K
2015,Connecticut,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Montana,100.00K
2015,New Jersey,2.50K
2015,New Jersey,1.50K
2015,New Jersey,2.50K
2015,Connecticut,1.50K
2015,New York,5.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,200.00K
2015,New York,20.00K
2015,New York,10.00K
2015,New York,2.00K
2015,New York,1.00K
2015,New York,3.00K
2015,New York,1.00K
2015,New York,1.00K
2015,New York,500.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,South Dakota,2.00K
2015,Indiana,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Indiana,25.00K
2015,Indiana,2.00K
2015,Indiana,50.00K
2015,Indiana,1.00K
2015,Indiana,8.00K
2015,Pennsylvania,0.50K
2015,Georgia,1.00K
2015,Florida,3.00K
2015,North Carolina,0.75K
2015,North Carolina,2.00K
2015,North Carolina,1.00K
2015,New York,5.00K
2015,Missouri,50.00K
2015,Alabama,1.00K
2015,Kentucky,100.00K
2015,Ohio,5.00K
2015,Iowa,150.00K
2015,Iowa,125.00K
2015,Florida,25.00K
2015,Georgia,8.00K
2015,Georgia,6.00K
2015,Georgia,12.00K
2015,Georgia,20.00K
2015,Iowa,250.00K
2015,Iowa,250.00K
2015,South Carolina,5.00K
2015,Wisconsin,2.00K
2015,Wisconsin,7.50K
2015,Ohio,1.00K
2015,Ohio,1.00K
2015,Illinois,2.00K
2015,Illinois,50.00K
2015,Illinois,15.00K
2015,Illinois,50.00K
2015,Iowa,250.00K
2015,Iowa,200.00K
2015,Iowa,250.00K
2015,Iowa,250.00K
2015,Iowa,100.00K
2015,Iowa,250.00K
2015,Iowa,250.00K
2015,Iowa,250.00K
2015,Ohio,1.00K
2015,Ohio,30.00K
2015,Kentucky,20.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,North Dakota,15.00K
2015,Missouri,500.00K
2015,Missouri,10.00K
2015,Texas,2.00K
2015,Mississippi,3.00K
2015,Mississippi,10.00K
2015,Mississippi,3.00K
2015,Iowa,15.00K
2015,California,1.00K
2015,Kentucky,15.00K
2015,Indiana,1.00K
2015,Indiana,1.00K
2015,Kentucky,1.00K
2015,Massachusetts,5.00K
2015,Massachusetts,25.00K
2015,Massachusetts,3.00K
2015,Massachusetts,5.00K
2015,Massachusetts,5.00K
2015,West Virginia,15.00K
2015,West Virginia,10.00K
2015,Texas,0.50K
2015,South Carolina,7.00K
2015,South Carolina,1.00K
2015,South Carolina,1.00K
2015,Mississippi,50.00K
2015,Mississippi,5.00K
2015,Pennsylvania,0.50K
2015,Pennsylvania,0.50K
2015,Pennsylvania,0.50K
2015,Pennsylvania,0.50K
2015,Pennsylvania,0.50K
2015,Wisconsin,400.00K
2015,Wisconsin,75.00K
2015,Ohio,1.00K
2015,Montana,50.00K
2015,Virginia,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Montana,0.50K
2015,New York,10.00K
2015,New York,5.00K
2015,New York,5.00K
2015,New York,1.00K
2015,New York,5.00K
2015,Kentucky,1.00K
2015,New York,20.00K
2015,Iowa,1.00K
2015,Iowa,1.00K
2015,New York,75.00K
2015,New York,50.00K
2015,Indiana,5.00K
2015,Indiana,5.00K
2015,Indiana,10.00K
2015,Indiana,2.00K
2015,Kentucky,30.00K
2015,Indiana,35.00K
2015,Indiana,50.00K
2015,Indiana,0.50K
2015,Nebraska,5.00K
2015,Nebraska,5.00K
2015,Kentucky,2.00K
2015,Wisconsin,2.00K
2015,New York,5.00K
2015,North Carolina,5.00K
2015,Missouri,10.00K
2015,Michigan,3.20M
2015,Michigan,15.00K
2015,Michigan,10.00K
2015,Iowa,5.00K
2015,Iowa,5.00K
2015,Iowa,15.00K
2015,Iowa,5.00K
2015,Iowa,5.00K
2015,Iowa,10.00K
2015,Iowa,20.00K
2015,Iowa,25.00K
2015,Wyoming,4.00K
2015,Iowa,250.00K
2015,Virginia,1.50K
2015,Wisconsin,2.00K
2015,Kansas,0.10K
2015,South Dakota,500.00K
2015,Kansas,75.00K
2015,Ohio,5.00K
2015,Ohio,20.00K
2015,Arizona,3.00K
2015,Oklahoma,49.00K
2015,Oklahoma,125.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,15.00K
2015,Missouri,50.00K
2015,Pennsylvania,0.50K
2015,Pennsylvania,10.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,2.00K
2015,Pennsylvania,0.50K
2015,Pennsylvania,0.50K
2015,South Carolina,0.25K
2015,South Carolina,1.00K
2015,North Dakota,30.00K
2015,California,1.00K
2015,California,1.00K
2015,Nevada,1.00K
2015,Nevada,2.00K
2015,Nevada,10.00K
2015,Mississippi,4.00K
2015,Wisconsin,5.00K
2015,Texas,100.00K
2015,Texas,600.00K
2015,Texas,85.00K
2015,Massachusetts,30.00K
2015,Texas,0.50K
2015,Mississippi,1.00K
2015,Mississippi,1.00K
2015,Mississippi,3.00K
2015,Mississippi,12.00K
2015,Missouri,15.00K
2015,Pennsylvania,2.00K
2015,Pennsylvania,2.00K
2015,Pennsylvania,2.00K
2015,Wisconsin,4.00K
2015,District Of Columbia,1.00K
2015,District Of Columbia,2.00K
2015,Texas,0.50K
2015,Kentucky,1.00K
2015,Indiana,3.00K
2015,Indiana,3.00K
2015,Indiana,10.00K
2015,New Mexico,50.00K
2015,Indiana,0.75K
2015,Indiana,30.00K
2015,Indiana,10.00K
2015,Minnesota,2.00K
2015,Illinois,25.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Illinois,300.00K
2015,Kentucky,1.00K
2015,Minnesota,100.00K
2015,New York,150.00K
2015,Arizona,8.00K
2015,Tennessee,100.00K
2015,New York,10.00K
2015,New York,5.00K
2015,Virginia,2.00K
2015,Virginia,1.00K
2015,Michigan,25.00K
2015,Idaho,10.00K
2015,Ohio,5.00K
2015,Ohio,5.00K
2015,Iowa,10.00K
2015,Iowa,10.00K
2015,South Dakota,10.00K
2015,Maryland,1.00K
2015,Virginia,1.00K
2015,Tennessee,5.00K
2015,Tennessee,5.00K
2015,Ohio,1.00K
2015,Ohio,1.00K
2015,Georgia,25.00K
2015,Pennsylvania,5.00K
2015,Oklahoma,20.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,10.00K
2015,North Dakota,50.00K
2015,North Dakota,350.00K
2015,North Dakota,5.00K
2015,South Carolina,1.00K
2015,South Carolina,1.00K
2015,Mississippi,3.00K
2015,Mississippi,3.00K
2015,New York,15.00K
2015,New York,20.00K
2015,West Virginia,5.00K
2015,West Virginia,5.00K
2015,West Virginia,10.00K
2015,Kentucky,2.00K
2015,Kentucky,0.75K
2015,Kentucky,3.00K
2015,Ohio,0.50K
2015,Ohio,4.00K
2015,Ohio,0.25K
2015,South Dakota,50.00K
2015,West Virginia,125.00K
2015,West Virginia,75.00K
2015,Virginia,1.00K
2015,Ohio,1.00K
2015,Ohio,1.00K
2015,Ohio,15.00K
2015,Ohio,10.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Montana,10.00K
2015,Montana,6.00K
2015,Montana,15.00K
2015,New York,750.00K
2015,Indiana,4.00K
2015,Kentucky,5.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,New York,3.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kansas,350.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Georgia,1.00K
2015,Georgia,1.00K
2015,Colorado,2.00K
2015,North Carolina,1.50K
2015,North Carolina,1.00K
2015,North Carolina,0.70K
2015,North Carolina,3.00K
2015,North Carolina,1.00K
2015,North Carolina,250.00K
2015,Iowa,10.00K
2015,Iowa,5.00K
2015,Iowa,50.00K
2015,Kansas,0.25K
2015,North Carolina,5.00K
2015,Kentucky,80.00K
2015,Michigan,25.00K
2015,Iowa,15.00K
2015,Iowa,20.00K
2015,Iowa,50.00K
2015,Illinois,15.00K
2015,Illinois,7.00K
2015,Illinois,20.00K
2015,Illinois,2.00K
2015,Illinois,150.00K
2015,New York,35.00K
2015,Iowa,250.00K
2015,Ohio,15.00K
2015,Virginia,1.00K
2015,Virginia,1.00K
2015,New Jersey,3.00K
2015,Connecticut,25.00K
2015,Connecticut,10.00K
2015,Connecticut,10.00K
2015,Connecticut,7.50K
2015,Connecticut,12.50K
2015,Illinois,35.00K
2015,Illinois,25.00K
2015,Illinois,45.00K
2015,Illinois,40.00K
2015,Georgia,10.00K
2015,Texas,700.00K
2015,Missouri,100.00K
2015,South Carolina,1.00K
2015,South Carolina,1.00K
2015,West Virginia,20.00K
2015,Nevada,2.00K
2015,Nevada,0.10K
2015,California,2.00K
2015,Mississippi,5.00K
2015,Mississippi,1.00K
2015,Mississippi,5.00K
2015,Ohio,16.00K
2015,Iowa,200.00K
2015,South Dakota,100.00K
2015,Colorado,15.00K
2015,Colorado,15.00K
2015,Colorado,150.00K
2015,North Dakota,500.00K
2015,Mississippi,3.00K
2015,Illinois,5.00K
2015,Michigan,25.00K
2015,Michigan,10.00K
2015,Illinois,40.00K
2015,Ohio,6.00K
2015,Ohio,3.00K
2015,Ohio,0.50K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,New York,750.00K
2015,Arkansas,2.00K
2015,Iowa,2.00K
2015,New York,100.00K
2015,Illinois,3.00K
2015,Indiana,0.50K
2015,Kentucky,1.00K
2015,Kansas,75.00K
2015,Kentucky,1.00K
2015,Arizona,17.00K
2015,Tennessee,50.00K
2015,Missouri,2.00M
2015,Florida,4.00K
2015,Florida,3.00K
2015,Iowa,20.00K
2015,Iowa,20.00K
2015,Iowa,20.00K
2015,New York,15.00K
2015,New York,5.00K
2015,New York,5.00K
2015,Minnesota,1.00K
2015,Ohio,2.00K
2015,Illinois,2.00K
2015,Illinois,2.00K
2015,Illinois,3.00K
2015,Illinois,2.00K
2015,Illinois,2.00K
2015,Illinois,20.00K
2015,Illinois,2.00K
2015,Pennsylvania,50.00K
2015,Connecticut,5.00K
2015,Virginia,0.50K
2015,Virginia,1.50K
2015,Ohio,1.00K
2015,Illinois,40.00K
2015,Illinois,62.00K
2015,Illinois,50.00K
2015,Illinois,7.00K
2015,Georgia,10.00K
2015,Georgia,25.00K
2015,Georgia,10.00K
2015,Georgia,10.00K
2015,Georgia,3.00K
2015,Georgia,5.00K
2015,Georgia,10.00K
2015,Georgia,12.00K
2015,Georgia,10.00K
2015,Maryland,500.00K
2015,Texas,1.00K
2015,North Dakota,1.00M
2015,Mississippi,10.00K
2015,Mississippi,5.00K
2015,Wisconsin,200.00K
2015,West Virginia,5.00K
2015,West Virginia,4.00K
2015,Ohio,2.00K
2015,Ohio,5.00K
2015,Iowa,50.00K
2015,South Dakota,200.00K
2015,South Dakota,100.00K
2015,Florida,1.00K
2015,Florida,50.00K
2015,Ohio,3.00K
2015,Missouri,50.00K
2015,West Virginia,25.00K
2015,West Virginia,25.00K
2015,Michigan,50.00K
2015,Michigan,10.00K
2015,Louisiana,10.00K
2015,Michigan,10.00K
2015,Virginia,10.00K
2015,Arkansas,50.00K
2015,Kentucky,1.00K
2015,New York,250.00K
2015,New York,100.00K
2015,Indiana,8.00K
2015,Indiana,1.00K
2015,Indiana,2.00K
2015,Indiana,20.00K
2015,Kentucky,15.00K
2015,Kentucky,1.00K
2015,California,25.00K
2015,Kentucky,10.00K
2015,Kentucky,5.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,New Mexico,5.00K
2015,Indiana,15.00K
2015,Indiana,4.00K
2015,Indiana,15.00K
2015,Indiana,3.00K
2015,Kentucky,50.00K
2015,Iowa,100.00K
2015,Iowa,50.00K
2015,Iowa,5.00K
2015,New York,5.00K
2015,New York,10.00K
2015,New York,10.00K
2015,New York,15.00K
2015,California,25.00K
2015,California,40.00K
2015,Illinois,2.00K
2015,Illinois,25.00K
2015,Illinois,4.00K
2015,Illinois,2.00K
2015,Illinois,15.00K
2015,Illinois,200.00K
2015,Illinois,18.00K
2015,South Carolina,10.00K
2015,South Carolina,10.00K
2015,South Carolina,10.00K
2015,Illinois,75.00K
2015,New York,1.00K
2015,New York,22.50K
2015,New York,5.00K
2015,New York,5.00K
2015,North Carolina,10.00K
2015,North Carolina,5.00K
2015,Texas,5.00K
2015,Illinois,0.50K
2015,Ohio,250.00K
2015,Connecticut,2.00K
2015,Connecticut,15.00K
2015,Connecticut,15.00K
2015,Illinois,15.00K
2015,Illinois,30.00K
2015,Illinois,50.00K
2015,Illinois,10.00K
2015,Georgia,15.00K
2015,Georgia,1.00K
2015,Illinois,40.00K
2015,Ohio,2.00K
2015,Kentucky,4.00K
2015,Missouri,250.00K
2015,Missouri,100.00K
2015,Texas,0.50K
2015,Texas,0.50K
2015,Ohio,5.00K
2015,Ohio,5.00K
2015,Ohio,5.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,5.00K
2015,Mississippi,2.00K
2015,Mississippi,7.00K
2015,Louisiana,2.00K
2015,Iowa,30.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,South Dakota,1.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,Missouri,500.00K
2015,West Virginia,50.00K
2015,Michigan,25.00K
2015,Michigan,50.00K
2015,Michigan,10.00K
2015,Michigan,20.00K
2015,Arkansas,5.00K
2015,Ohio,5.00K
2015,Ohio,10.00K
2015,Ohio,5.00K
2015,Ohio,5.00K
2015,Ohio,5.00K
2015,Ohio,3.00K
2015,Ohio,0.50K
2015,Kentucky,75.00K
2015,Kentucky,5.00K
2015,Indiana,5.00K
2015,Indiana,1.00K
2015,Indiana,1.00K
2015,Kentucky,15.00K
2015,Wyoming,250.00K
2015,South Dakota,1.00K
2015,New York,3.00K
2015,New York,20.00K
2015,Arizona,225.00K
2015,Tennessee,1.00K
2015,Tennessee,5.00K
2015,South Carolina,37.50K
2015,Iowa,50.00K
2015,Iowa,25.00K
2015,Iowa,10.00K
2015,Florida,500.00K
2015,Iowa,25.00K
2015,New York,5.00K
2015,New York,10.00K
2015,New York,5.00K
2015,Texas,50.00K
2015,Kentucky,1.20M
2015,Illinois,10.00K
2015,Illinois,60.00K
2015,Illinois,400.00K
2015,Illinois,25.00K
2015,Illinois,30.00K
2015,Illinois,2.00K
2015,Illinois,75.00K
2015,New York,5.00K
2015,New York,5.50K
2015,South Carolina,15.00K
2015,New York,5.00K
2015,New York,2.00K
2015,New York,1.00K
2015,New York,7.50K
2015,Connecticut,7.50K
2015,Connecticut,1.00K
2015,Connecticut,3.00K
2015,Connecticut,7.50K
2015,Connecticut,5.00K
2015,Connecticut,1.50K
2015,Connecticut,3.00K
2015,Illinois,25.00K
2015,Hawaii,10.00K
2015,Illinois,85.00K
2015,Illinois,10.00K
2015,Mississippi,60.00K
2015,Virginia,1.00K
2015,North Carolina,15.00K
2015,Oklahoma,20.00K
2015,Louisiana,20.00K
2015,South Dakota,30.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,5.00K
2015,Pennsylvania,2.00K
2015,Maryland,30.00K
2015,Louisiana,3.00K
2015,Louisiana,4.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,10.00K
2015,Pennsylvania,5.00K
2015,West Virginia,15.00K
2015,Maryland,1.00K
2015,Maryland,1.00K
2015,Michigan,25.00K
2015,West Virginia,5.00K
2015,West Virginia,10.00K
2015,Minnesota,500.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Indiana,1.00K
2015,Kentucky,1.00K
2015,Kentucky,1.00K
2015,Iowa,2.00K
2015,Iowa,2.00K
2015,Iowa,1.00K
2015,Iowa,2.00K
2015,Missouri,500.00K
2015,Maryland,1.00K
2015,Maryland,1.00K
2015,Maryland,1.00K
2015,Alabama,2.00K
2015,Georgia,3.00K
2015,Illinois,1.00K
2015,Illinois,2.00K
2015,Illinois,2.00K
2015,Indiana,0.50K
2015,Indiana,0.50K
2015,Iowa,20.00K
2015,Iowa,25.00K
2015,Iowa,20.00K
2015,Iowa,20.00K
2015,Florida,50.00K
2015,New York,10.00K
2015,Virginia,3.00K
2015,Virginia,2.00K
2015,Virginia,2.00K
2015,Virginia,1.00K
2015,Virginia,1.00K
2015,Virginia,2.00K
2015,Virginia,1.00K
2015,Virginia,2.00K
2015,Illinois,4.00K
2015,Illinois,2.00K
2015,Illinois,100.00K
2015,Illinois,80.00K
2015,Virginia,10.00K
2015,Virginia,4.00K
2015,Ohio,10.00K
2015,Ohio,5.00K
2015,Ohio,2.00K
2015,Ohio,2.00K
2015,Missouri,35.00K
2015,Missouri,1.00K
2015,Illinois,20.00K
2015,Texas,0.30K
2015,New Mexico,0.50K
2015,Pennsylvania,5.00K
2015,South Carolina,210.00K
2015,South Carolina,12.00K
2015,North Dakota,250.00K
2015,North Dakota,750.00K
2015,Iowa,50.00K
2015,Iowa,3.10M
2015,Louisiana,2.00K
2015,Arkansas,3.00K
2015,Arkansas,5.00K
2015,Arkansas,3.00K
2015,Arkansas,2.00K
2015,Arkansas,20.00K
2015,Virginia,15.00K
2015,Iowa,50.00K
2015,Wisconsin,10.00K
2015,South Dakota,1.00K
2015,South Dakota,1.00K
2015,Pennsylvania,1.00K
2015,Pennsylvania,1.00K
2015,New Jersey,10.00K
2015,Pennsylvania,1.00K
2015,Pennsylvania,10.00K
2015,Wisconsin,75.00K
2015,North Dakota,250.00K
