year,state,property_damage,crop_damage
2016,New York,10.00K,0.00K
2016,Indiana,3.00K,
2016,Indiana,6.00K,
2016,Alabama,3.00K,0.00K
2016,Alabama,5.00K,0.00K
2016,Maryland,600.00K,0.00K
2016,Ohio,6.00K,0.00K
2016,Ohio,6.00K,0.00K
2016,Ohio,15.00K,0.00K
2016,Illinois,0.00K,10.00K
2016,Connecticut,5.00K,0.00K
2016,West Virginia,15.00K,0.00K
2016,West Virginia,10.00K,0.00K
2016,West Virginia,50.00K,0.00K
2016,Indiana,1.00K,0.00K
2016,Indiana,1.00K,0.00K
2016,Indiana,1.00K,0.00K
2016,Illinois,15.00K,0.00K
2016,Arkansas,75.00K,0.00K
2016,Arkansas,300.00K,0.00K
2016,Texas,6.40M,0.00K
2016,Texas,500.00K,0.00K
2016,Arkansas,200.00K,0.00K
2016,Louisiana,10.00K,0.00K
2016,Louisiana,50.00K,0.00K
2016,Mississippi,20.00K,0.00K
2016,Mississippi,15.00K,0.00K
2016,Mississippi,1.00K,0.00K
2016,Mississippi,15.00K,0.00K
2016,Mississippi,10.00K,0.00K
2016,Mississippi,225.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Mississippi,2.00K,0.00K
2016,Mississippi,200.00K,0.00K
2016,Mississippi,20.00K,0.00K
2016,Mississippi,1.00K,0.00K
2016,Washington,25.00K,0.00K
2016,Washington,15.00K,0.00K
2016,Washington,20.00K,0.00K
2016,Washington,200.00K,0.00K
2016,Florida,5.00K,
2016,Mississippi,10.00K,0.00K
2016,Mississippi,20.00K,0.00K
2016,Mississippi,1.70M,0.00K
2016,Missouri,5.00K,0.00K
2016,Missouri,25.00K,0.00K
2016,Missouri,5.00K,0.00K
2016,Missouri,10.00K,0.00K
2016,Missouri,200.00K,0.00K
2016,Missouri,1.00K,0.00K
2016,Missouri,1.00K,0.00K
2016,Missouri,1.00K,0.00K
2016,Missouri,1.00K,0.00K
2016,New Mexico,70.00K,0.00K
2016,Indiana,1.50K,
2016,Indiana,1.00K,
2016,Texas,18.00K,0.00K
2016,Texas,1.00K,0.00K
2016,Ohio,3.00K,0.00K
2016,Ohio,10.00K,0.00K
2016,Louisiana,2.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,West Virginia,25.00K,0.00K
2016,West Virginia,10.00K,0.00K
2016,Illinois,1.00K,0.00K
2016,Illinois,3.00K,0.00K
2016,Illinois,1.00K,0.00K
2016,Louisiana,700.00K,0.00K
2016,Louisiana,50.00K,0.00K
2016,Texas,2.00K,0.00K
2016,South Carolina,10.00K,0.00K
2016,South Carolina,1.00K,0.00K
2016,Alabama,10.00K,0.00K
2016,Louisiana,8.00K,0.00K
2016,Mississippi,1.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Mississippi,1.00K,0.00K
2016,Louisiana,5.00K,0.00K
2016,Louisiana,5.00K,0.00K
2016,Louisiana,1.00K,0.00K
2016,Louisiana,5.00K,0.00K
2016,Louisiana,85.00K,0.00K
2016,Mississippi,10.00K,0.00K
2016,Mississippi,20.00K,0.00K
2016,Virginia,1.00K,
2016,Virginia,5.00K,
2016,Washington,350.00K,0.00K
2016,Washington,30.00K,0.00K
2016,Washington,25.00K,0.00K
2016,Washington,100.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Mississippi,7.00K,0.00K
2016,Mississippi,15.00K,0.00K
2016,Mississippi,50.00K,0.00K
2016,New Mexico,1.00K,0.00K
2016,New York,10.00K,0.00K
2016,Indiana,1.00K,
2016,Indiana,1.00K,
2016,Indiana,1.00K,
2016,Indiana,5.00K,
2016,Indiana,1.00K,
2016,Indiana,0.75K,
2016,Texas,8.00K,0.00K
2016,New York,8.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,15.00K,0.00K
2016,Mississippi,12.00K,0.00K
2016,Mississippi,3.00K,0.00K
2016,Mississippi,12.00K,0.00K
2016,Mississippi,2.00K,0.00K
2016,Alabama,15.00K,
2016,Illinois,1.00K,0.00K
2016,Oklahoma,10.00K,0.00K
2016,Virginia,11.20M,
2016,Alabama,10.00K,0.00K
2016,Alabama,15.00K,0.00K
2016,Alabama,10.00K,0.00K
2016,Mississippi,3.00K,0.00K
2016,Mississippi,2.00K,0.00K
2016,Mississippi,20.00K,0.00K
2016,Mississippi,1.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Mississippi,150.00K,0.00K
2016,Mississippi,3.00K,0.00K
2016,Virginia,1.00K,0.00K
2016,Virginia,205.00K,140.00K
2016,Washington,350.00K,0.00K
2016,Washington,20.00K,0.00K
2016,Washington,150.00K,0.00K
2016,Washington,25.00K,0.00K
2016,Washington,20.00K,0.00K
2016,Washington,20.00K,0.00K
2016,Mississippi,600.00K,0.00K
2016,Mississippi,2.00M,0.00K
2016,Pennsylvania,20.00K,0.00K
2016,Nevada,2.00K,0.00K
2016,Oklahoma,10.00K,0.00K
2016,Tennessee,5.00K,0.00K
2016,Iowa,0.20K,0.00K
2016,Iowa,0.20K,0.00K
2016,Iowa,0.20K,0.00K
2016,Iowa,0.20K,0.00K
2016,Iowa,0.20K,0.00K
2016,Iowa,0.20K,0.00K
2016,Iowa,0.20K,0.00K
2016,Iowa,0.20K,0.00K
2016,Minnesota,0.20K,0.00K
2016,Minnesota,0.20K,0.00K
2016,Minnesota,0.20K,0.00K
2016,Minnesota,0.20K,0.00K
2016,Minnesota,0.20K,0.00K
2016,Minnesota,0.20K,0.00K
2016,Wisconsin,0.20K,0.00K
2016,Louisiana,3.85M,0.00K
2016,Arkansas,50.00K,0.00K
2016,Indiana,5.00K,
2016,Indiana,50.00K,
2016,Indiana,1.00K,
2016,Indiana,0.75K,
2016,Texas,10.00K,0.00K
2016,Texas,2.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,10.00K,0.00K
2016,Alabama,1.00K,
2016,Kentucky,50.00K,0.00K
2016,Kentucky,20.00K,0.00K
2016,Kentucky,20.00K,0.00K
2016,Pennsylvania,2.00K,2.00K
2016,Idaho,3.00K,0.00K
2016,Texas,2.00K,0.00K
2016,Washington,8.00K,0.00K
2016,Oklahoma,5.00K,0.00K
2016,Texas,1.00K,0.00K
2016,Virginia,15.00K,
2016,Texas,100.00K,0.00K
2016,Indiana,50.00K,0.00K
2016,Indiana,10.00K,0.00K
2016,Indiana,3.00K,0.00K
2016,West Virginia,1.00K,0.00K
2016,Missouri,50.00K,0.00K
2016,Texas,9.00K,0.00K
2016,Tennessee,3.00K,0.00K
2016,Illinois,4.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,15.00K,0.00K
2016,Kentucky,3.50M,0.00K
2016,West Virginia,5.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,Pennsylvania,10.00K,0.00K
2016,Pennsylvania,10.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,Pennsylvania,10.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,Florida,1.00K,0.00K
2016,Oklahoma,20.00K,0.00K
2016,Maryland,4.00K,
2016,Georgia,5.00K,
2016,Georgia,70.00K,
2016,Georgia,10.00K,
2016,Georgia,10.00K,
2016,Georgia,5.00K,
2016,Virginia,1.00K,
2016,Pennsylvania,2.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,North Dakota,50.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Kentucky,20.00K,0.00K
2016,Kentucky,6.00K,0.00K
2016,Indiana,5.00K,0.00K
2016,Mississippi,10.00K,0.00K
2016,Oklahoma,10.00K,0.00K
2016,Virginia,25.00K,
2016,Virginia,50.00K,0.00K
2016,Virginia,10.00K,
2016,Virginia,65.00K,
2016,Virginia,0.50K,
2016,Virginia,50.00K,
2016,North Carolina,5.00K,
2016,North Carolina,5.00K,
2016,Mississippi,25.00K,0.00K
2016,Mississippi,10.00K,0.00K
2016,Mississippi,6.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,North Carolina,25.00K,0.00K
2016,Louisiana,1.00K,0.00K
2016,Florida,0.50K,0.00K
2016,Florida,0.50K,0.00K
2016,Idaho,3.00K,0.00K
2016,Idaho,3.00K,0.00K
2016,Iowa,50.00K,0.00K
2016,Iowa,25.00K,0.00K
2016,Iowa,25.00K,0.00K
2016,Iowa,20.00K,0.00K
2016,Alabama,3.00K,0.00K
2016,Alabama,3.00K,0.00K
2016,Florida,3.00K,0.00K
2016,Florida,3.00K,0.00K
2016,North Carolina,5.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,Texas,0.50K,
2016,Nebraska,1.50M,0.00K
2016,Nebraska,100.00K,0.00K
2016,Indiana,10.00K,0.00K
2016,Illinois,4.00K,0.00K
2016,Illinois,18.00K,0.00K
2016,Illinois,60.00K,0.00K
2016,West Virginia,50.00K,0.00K
2016,Texas,10.00K,0.00K
2016,Tennessee,1.00K,0.00K
2016,Illinois,3.00K,0.00K
2016,Illinois,5.00K,0.00K
2016,Illinois,3.00K,0.00K
2016,Kentucky,50.00K,0.00K
2016,Kentucky,10.00K,0.00K
2016,Iowa,5.00K,0.00K
2016,Pennsylvania,10.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,Ohio,5.00K,0.00K
2016,Ohio,5.00K,0.00K
2016,Illinois,12.00K,0.00K
2016,Illinois,70.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,1.00K,0.00K
2016,Georgia,250.00K,
2016,Georgia,100.00K,
2016,Georgia,10.00K,
2016,North Carolina,20.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,Iowa,50.00K,0.00K
2016,Louisiana,1.00K,0.00K
2016,Indiana,10.00K,0.00K
2016,Indiana,5.00K,0.00K
2016,Indiana,5.00K,0.00K
2016,Indiana,50.00K,0.00K
2016,Indiana,50.00K,0.00K
2016,Oklahoma,30.00K,0.00K
2016,Oklahoma,5.00K,0.00K
2016,Oklahoma,100.00K,0.00K
2016,North Carolina,8.50K,
2016,North Carolina,50.00K,
2016,West Virginia,5.50K,
2016,West Virginia,5.00K,
2016,West Virginia,10.00K,
2016,West Virginia,7.50K,
2016,Mississippi,12.00K,0.00K
2016,Arkansas,100.00K,0.00K
2016,Mississippi,8.00K,0.00K
2016,Mississippi,20.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Georgia,0.50K,0.00K
2016,Florida,2.00K,0.00K
2016,Massachusetts,0.50K,0.00K
2016,Massachusetts,1.00K,0.00K
2016,Massachusetts,1.00K,0.00K
2016,Massachusetts,1.00K,0.00K
2016,Massachusetts,0.50K,0.00K
2016,Massachusetts,5.00K,0.00K
2016,Massachusetts,1.00K,0.00K
2016,South Carolina,0.00K,0.01K
2016,Michigan,2.00K,0.00K
2016,Alabama,5.00K,0.00K
2016,Florida,5.00K,0.00K
2016,North Carolina,5.00K,0.00K
2016,North Carolina,15.00K,0.00K
2016,New York,50.00K,0.00K
2016,Kentucky,6.00K,0.00K
2016,West Virginia,5.00K,0.00K
2016,West Virginia,75.00K,0.00K
2016,Texas,9.00K,0.00K
2016,Tennessee,1.00K,0.00K
2016,Tennessee,5.00K,0.00K
2016,New York,50.00K,0.00K
2016,New York,8.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,8.00K,0.00K
2016,Kentucky,50.00K,0.00K
2016,Kentucky,10.00K,0.00K
2016,Iowa,10.00K,0.00K
2016,Pennsylvania,250.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,Illinois,4.00K,0.00K
2016,Illinois,5.00K,0.00K
2016,Illinois,10.00K,0.00K
2016,Illinois,12.00K,0.00K
2016,Illinois,45.00K,0.00K
2016,Oklahoma,5.00K,0.00K
2016,Georgia,20.00K,
2016,Georgia,10.00K,
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,20.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,30.00K,0.00K
2016,Texas,3.00K,0.00K
2016,Texas,3.00K,0.00K
2016,South Carolina,45.00K,0.00K
2016,Texas,7.00K,0.00K
2016,Indiana,5.00K,0.00K
2016,Oklahoma,10.00K,0.00K
2016,Oklahoma,10.00K,0.00K
2016,North Dakota,15.00K,100.00K
2016,Georgia,12.00K,
2016,Georgia,670.00K,
2016,North Carolina,20.00K,
2016,Arkansas,25.00K,0.00K
2016,Louisiana,20.00K,0.00K
2016,Mississippi,30.00K,0.00K
2016,Mississippi,200.00K,0.00K
2016,Massachusetts,10.00K,0.00K
2016,Michigan,0.50K,0.00K
2016,Michigan,1.00K,0.00K
2016,Colorado,2.00K,0.00K
2016,Colorado,1.00K,0.00K
2016,North Carolina,1.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,5.00K,0.00K
2016,North Carolina,2.00K,0.00K
2016,Texas,2.00K,0.00K
2016,North Carolina,5.00K,0.00K
2016,Texas,15.00K,
2016,Texas,3.00K,0.00K
2016,Atlantic South,3.00K,0.00K
2016,West Virginia,5.00K,0.00K
2016,West Virginia,50.00K,0.00K
2016,West Virginia,5.00K,0.00K
2016,West Virginia,10.00K,0.00K
2016,West Virginia,20.00K,0.00K
2016,Texas,10.00K,0.00K
2016,Tennessee,5.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Wisconsin,1.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,5.00K,0.00K
2016,New York,10.00K,0.00K
2016,New York,10.00K,0.00K
2016,Oklahoma,750.00K,0.00K
2016,Iowa,100.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,Pennsylvania,10.00K,0.00K
2016,Illinois,50.00K,0.00K
2016,Illinois,20.00K,0.00K
2016,Illinois,15.00K,0.00K
2016,Illinois,15.00K,0.00K
2016,Illinois,5.00K,0.00K
2016,Illinois,2.00K,0.00K
2016,Illinois,12.00K,0.00K
2016,Illinois,10.00K,0.00K
2016,Ohio,400.00K,0.00K
2016,North Carolina,50.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Dakota,5.00K,25.00K
2016,Maryland,5.00K,
2016,South Carolina,1.00K,0.00K
2016,Arizona,200.00K,0.00K
2016,Kentucky,3.00K,0.00K
2016,North Carolina,,16.00K
2016,Oklahoma,5.00K,0.00K
2016,Oklahoma,5.00K,0.00K
2016,Georgia,30.00K,
2016,Kansas,80.00K,
2016,Mississippi,5.00K,0.00K
2016,Louisiana,100.00K,0.00K
2016,Mississippi,8.00K,0.00K
2016,Mississippi,10.00K,0.00K
2016,Mississippi,10.00K,0.00K
2016,Arkansas,50.00K,0.00K
2016,Florida,2.00K,0.00K
2016,Florida,10.00K,0.00K
2016,North Carolina,25.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,5.00K,
2016,Texas,250.00K,0.00K
2016,Missouri,50.00K,0.00K
2016,West Virginia,10.00K,0.00K
2016,West Virginia,2.00K,0.00K
2016,West Virginia,5.00K,0.00K
2016,Tennessee,10.00K,0.00K
2016,Missouri,5.00K,0.00K
2016,Tennessee,20.00K,0.00K
2016,Kentucky,10.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Georgia,3.00K,0.00K
2016,Indiana,3.00K,0.00K
2016,Iowa,4.00K,0.00K
2016,Pennsylvania,10.00K,0.00K
2016,Oklahoma,5.00K,0.00K
2016,Kentucky,100.00K,0.00K
2016,Iowa,15.00K,0.00K
2016,Iowa,15.00K,0.00K
2016,Oklahoma,20.00K,0.00K
2016,Illinois,25.00K,0.00K
2016,Illinois,25.00K,0.00K
2016,Illinois,10.00K,0.00K
2016,Illinois,15.00K,0.00K
2016,Illinois,18.00K,0.00K
2016,Ohio,200.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,Pennsylvania,15.00K,0.00K
2016,Pennsylvania,5.00K,0.00K
2016,Pennsylvania,25.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Arizona,500.00K,0.00K
2016,Arizona,50.00K,0.00K
2016,Arizona,30.00K,0.00K
2016,Arkansas,25.00K,0.00K
2016,Arkansas,100.00K,0.00K
2016,Mississippi,20.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Mississippi,22.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Mississippi,150.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Florida,0.50K,0.00K
2016,Florida,0.50K,0.00K
2016,Florida,2.00K,0.00K
2016,Mississippi,150.00K,0.00K
2016,South Dakota,15.00K,0.00K
2016,Texas,10.00K,0.00K
2016,Ohio,8.00K,0.00K
2016,Texas,10.00K,0.00K
2016,South Carolina,50.00K,0.00K
2016,Virginia,2.00K,0.00K
2016,Virginia,1.00K,0.00K
2016,Virginia,1.00K,0.00K
2016,Virginia,2.00K,0.00K
2016,Virginia,1.00K,0.00K
2016,Virginia,1.00K,0.00K
2016,North Carolina,2.00K,0.00K
2016,West Virginia,10.00K,0.00K
2016,West Virginia,5.00K,0.00K
2016,Kentucky,20.00K,0.00K
2016,Texas,5.00M,0.00K
2016,Tennessee,3.00K,0.00K
2016,Tennessee,15.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Indiana,10.00K,0.00K
2016,Pennsylvania,10.00K,0.00K
2016,Pennsylvania,10.00K,0.00K
2016,California,0.00K,75.00K
2016,Kentucky,80.00K,0.00K
2016,Iowa,100.00K,0.00K
2016,Iowa,5.00K,0.00K
2016,Iowa,10.00K,0.00K
2016,Illinois,40.00K,0.00K
2016,Oklahoma,0.50K,0.00K
2016,Ohio,350.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,Massachusetts,5.00K,0.00K
2016,Massachusetts,5.00K,0.00K
2016,Massachusetts,5.00K,0.00K
2016,Massachusetts,5.00K,0.00K
2016,Massachusetts,30.00K,0.00K
2016,Arkansas,5.00K,0.00K
2016,Oklahoma,25.00K,0.00K
2016,Oklahoma,15.00K,0.00K
2016,Georgia,1.00K,
2016,Georgia,5.00K,
2016,Mississippi,7.00K,0.00K
2016,Mississippi,4.00K,0.00K
2016,Mississippi,75.00K,0.00K
2016,Arkansas,25.00K,0.00K
2016,Mississippi,8.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Louisiana,300.00K,0.00K
2016,Louisiana,20.00K,0.00K
2016,Indiana,2.00K,
2016,Pennsylvania,20.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,10.00K,0.00K
2016,Texas,3.00K,0.00K
2016,Virginia,3.00K,0.00K
2016,Virginia,2.00K,0.00K
2016,Maryland,3.00K,0.00K
2016,West Virginia,20.00K,0.00K
2016,Kentucky,25.00K,0.00K
2016,Kentucky,25.00K,0.00K
2016,Kentucky,25.00K,0.00K
2016,Texas,150.00K,0.00K
2016,Tennessee,50.00K,0.00K
2016,Tennessee,1.00K,0.00K
2016,Kentucky,40.00K,0.00K
2016,Kentucky,2.00K,0.00K
2016,Iowa,10.00K,0.00K
2016,Iowa,5.00K,0.00K
2016,Kentucky,40.00K,0.00K
2016,Tennessee,2.00K,0.00K
2016,Tennessee,1.00K,0.00K
2016,Tennessee,10.00K,0.00K
2016,Tennessee,1.00K,0.00K
2016,Iowa,5.00K,0.00K
2016,Illinois,12.00K,0.00K
2016,Illinois,70.00K,0.00K
2016,Illinois,30.00K,0.00K
2016,Illinois,250.00K,0.00K
2016,Delaware,10.00K,
2016,Delaware,10.00K,
2016,Ohio,200.00K,0.00K
2016,North Carolina,10.00K,0.00K
2016,Massachusetts,20.00K,0.00K
2016,Massachusetts,15.00K,0.00K
2016,Massachusetts,40.00K,0.00K
2016,Massachusetts,30.00K,0.00K
2016,Kentucky,30.00K,0.00K
2016,Kentucky,5.00K,0.00K
2016,Arkansas,25.00K,0.00K
2016,Arkansas,50.00K,0.00K
2016,Arkansas,30.00K,0.00K
2016,Oklahoma,50.00K,0.00K
2016,Oklahoma,100.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Georgia,3.00K,
2016,Georgia,30.00K,
2016,Georgia,4.00K,
2016,Georgia,2.00K,
2016,Mississippi,300.00K,0.00K
2016,Mississippi,7.00K,0.00K
2016,Arkansas,25.00K,0.00K
2016,Mississippi,4.00K,0.00K
2016,Mississippi,50.00K,0.00K
2016,Mississippi,50.00K,0.00K
2016,Mississippi,200.00K,0.00K
2016,Louisiana,100.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,0.50K,0.00K
2016,New York,10.00K,0.00K
2016,New York,15.00K,0.00K
2016,New York,15.00K,0.00K
2016,New York,15.00K,0.00K
2016,Missouri,25.00K,0.00K
2016,Kentucky,25.00K,0.00K
2016,Missouri,20.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Kentucky,38.00K,0.00K
2016,Missouri,3.00K,0.00K
2016,Missouri,40.00K,0.00K
2016,Indiana,3.00K,0.00K
2016,Iowa,30.00K,0.00K
2016,Iowa,10.00K,0.00K
2016,Iowa,20.00K,0.00K
2016,Oklahoma,2.00K,
2016,Oklahoma,5.00K,0.00K
2016,Oklahoma,15.00K,0.00K
2016,Oklahoma,10.00K,0.00K
2016,Delaware,5.00K,
2016,Ohio,150.00K,0.00K
2016,Kentucky,25.00K,0.00K
2016,Kentucky,20.00K,0.00K
2016,Kentucky,50.00K,0.00K
2016,Kentucky,5.00K,0.00K
2016,Kentucky,10.00K,0.00K
2016,Arkansas,50.00K,0.00K
2016,Arkansas,10.00K,0.00K
2016,Arkansas,250.00K,0.00K
2016,Oklahoma,20.00K,0.00K
2016,Oklahoma,150.00K,0.00K
2016,Texas,15.00K,0.00K
2016,Texas,0.20K,0.00K
2016,Georgia,6.00K,
2016,Georgia,2.00K,
2016,Georgia,50.00K,
2016,Georgia,12.00K,
2016,Mississippi,4.00K,0.00K
2016,Mississippi,15.00K,0.00K
2016,Louisiana,10.00K,0.00K
2016,Arkansas,100.00K,0.00K
2016,Louisiana,20.00K,0.00K
2016,Kansas,65.00K,
2016,Kansas,65.00K,
2016,Indiana,4.00K,
2016,Indiana,2.00K,
2016,Indiana,0.50K,0.50K
2016,Texas,15.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,0.30K,0.00K
2016,Texas,75.00K,
2016,Ohio,3.00K,0.00K
2016,Kentucky,50.00K,0.00K
2016,Kentucky,0.50K,0.00K
2016,Kentucky,1.00K,0.00K
2016,West Virginia,50.00K,0.00K
2016,New York,50.00K,0.00K
2016,New York,50.00K,0.00K
2016,New York,20.00K,0.00K
2016,Tennessee,5.00K,0.00K
2016,Tennessee,1.00K,0.00K
2016,Tennessee,500.00K,0.00K
2016,Texas,10.00K,0.00K
2016,Texas,30.00K,0.00K
2016,Missouri,50.00K,0.00K
2016,Illinois,30.00K,0.00K
2016,Iowa,15.00K,0.00K
2016,Virginia,2.00K,
2016,Oklahoma,35.00K,0.00K
2016,Oklahoma,2.00K,0.00K
2016,Virginia,1.00K,
2016,Ohio,150.00K,0.00K
2016,Texas,20.00K,0.00K
2016,Louisiana,3.00K,0.00K
2016,Louisiana,3.00K,0.00K
2016,Louisiana,1.60M,0.00K
2016,South Carolina,1.50K,0.00K
2016,North Carolina,3.00K,0.00K
2016,Kentucky,5.00K,0.00K
2016,Kentucky,5.00K,0.00K
2016,Arkansas,100.00K,0.00K
2016,Oklahoma,100.00K,0.00K
2016,Oklahoma,10.00K,0.00K
2016,West Virginia,5.00K,0.00K
2016,Georgia,25.00K,
2016,Georgia,1.00K,
2016,Georgia,12.00K,
2016,North Carolina,0.50K,0.00K
2016,Mississippi,8.00K,0.00K
2016,Mississippi,75.00K,0.00K
2016,Arkansas,25.00K,0.00K
2016,Arkansas,25.00K,0.00K
2016,Mississippi,10.00K,0.00K
2016,Mississippi,90.00K,0.00K
2016,Mississippi,50.00K,0.00K
2016,Mississippi,50.00K,0.00K
2016,Louisiana,3.00K,0.00K
2016,Iowa,5.00K,0.00K
2016,Wisconsin,2.00K,0.00K
2016,Indiana,15.00K,
2016,Indiana,5.00K,
2016,Indiana,2.00K,
2016,Indiana,1.00K,
2016,Arkansas,5.00K,0.00K
2016,Texas,2.00K,0.00K
2016,Texas,50.00K,0.00K
2016,Texas,50.00K,0.00K
2016,Texas,12.00K,0.00K
2016,Texas,20.00K,0.00K
2016,Texas,15.00K,0.00K
2016,Florida,1.00K,0.00K
2016,Ohio,10.00K,0.00K
2016,New York,5.00K,0.00K
2016,New York,2.00K,0.00K
2016,West Virginia,5.00K,0.00K
2016,Colorado,10.00K,0.00K
2016,Texas,40.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,50.00K,
2016,Tennessee,1.00K,0.00K
2016,Tennessee,5.00K,0.00K
2016,Tennessee,5.00K,0.00K
2016,Tennessee,5.00K,0.00K
2016,Tennessee,10.00K,0.00K
2016,Tennessee,1.00K,0.00K
2016,Tennessee,10.00K,0.00K
2016,Tennessee,2.00K,0.00K
2016,Texas,30.00K,0.00K
2016,Texas,50.00K,0.00K
2016,Illinois,80.00K,0.00K
2016,Illinois,40.00K,0.00K
2016,Iowa,25.00K,0.00K
2016,Iowa,25.00K,0.00K
2016,Pennsylvania,25.00K,0.00K
2016,Oklahoma,10.00K,
2016,California,10.00K,0.00K
2016,Maryland,1.00K,
2016,Maryland,1.00K,
2016,Ohio,150.00K,0.00K
2016,Louisiana,3.00K,0.00K
2016,Texas,2.00K,0.00K
2016,Louisiana,1.00K,0.00K
2016,Louisiana,300.00K,0.00K
2016,Arkansas,5.00K,0.00K
2016,Arkansas,150.00K,0.00K
2016,Arkansas,100.00K,0.00K
2016,Arkansas,25.00K,0.00K
2016,Oklahoma,25.00K,0.00K
2016,Oklahoma,100.00K,0.00K
2016,Alabama,5.00K,0.00K
2016,Florida,25.00K,0.00K
2016,Indiana,15.00K,
2016,West Virginia,15.00K,0.00K
2016,West Virginia,5.00K,0.00K
2016,Georgia,100.00K,
2016,Georgia,3.00M,
2016,Georgia,20.00K,
2016,Mississippi,10.00K,0.00K
2016,Mississippi,30.00K,0.00K
2016,Mississippi,5.00K,0.00K
2016,Mississippi,30.00K,0.00K
2016,Louisiana,1.20M,0.00K
2016,Kentucky,2.00K,0.00K
2016,Kentucky,1.00K,0.00K
2016,Kentucky,2.00K,0.00K
2016,Kentucky,10.00K,0.00K
2016,Ohio,5.00K,0.00K
2016,Texas,300.00K,0.00K
2016,Indiana,1.00K,
2016,Indiana,4.00K,
2016,Arkansas,500.00K,0.00K
2016,Arkansas,500.00K,0.00K
2016,Texas,15.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,1.00K,0.00K
2016,Texas,10.00K,0.00K
2016,Texas,3.00K,0.00K
2016,Texas,7.00K,0.00K
2016,Texas,107.00K,
2016,Ohio,1.00K,0.00K
2016,Ohio,0.50K,0.00K
2016,Ohio,5.00K,0.00K
2016,Ohio,5.00K,0.00K
2016,Ohio,5.00K,0.00K
2016,Ohio,4.00K,0.00K
2016,Vermont,10.00K,0.00K
2016,Kentucky,10.00K,0.00K
2016,West Virginia,25.00K,0.00K
2016,Texas,10.00K,0.00K
2016,Texas,1.00K,0.00K
2016,Texas,5.00K,0.00K
2016,Texas,1.00K,0.00K
