year,state,property_damage,crop_damage
2017,Missouri,200.00K,0.00K
2017,Missouri,2.00K,0.00K
2017,Missouri,5.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Iowa,20.00K,0.00K
2017,Michigan,10.00M,0.00K
2017,Kentucky,35.00K,0.00K
2017,Kentucky,40.00K,0.00K
2017,Kentucky,5.00K,0.00K
2017,Kentucky,2.00K,0.00K
2017,Missouri,30.00K,0.00K
2017,Kansas,50.00K,0.00K
2017,Florida,,71.00M
2017,Virginia,3.90M,0.00K
2017,Louisiana,15.00K,0.00K
2017,Louisiana,2.00K,0.00K
2017,Arkansas,5.00K,0.00K
2017,California,25.00K,
2017,Idaho,400.00K,0.00K
2017,Idaho,55.00K,0.00K
2017,Idaho,80.00K,0.00K
2017,Kansas,1.00K,0.00K
2017,Colorado,100.00K,
2017,Texas,5.00K,0.00K
2017,Texas,5.00K,0.00K
2017,Texas,10.00K,0.00K
2017,Texas,10.00K,0.00K
2017,Texas,5.00K,0.00K
2017,Virginia,10.00K,0.00K
2017,Virginia,5.00K,0.00K
2017,Virginia,2.50K,0.00K
2017,Virginia,20.00K,0.00K
2017,Virginia,20.00K,0.00K
2017,Virginia,5.00K,0.00K
2017,Kansas,8.00K,0.00K
2017,Kansas,8.00K,0.00K
2017,Indiana,0.50K,0.00K
2017,Georgia,20.00K,
2017,Georgia,5.00K,
2017,Georgia,6.00K,
2017,West Virginia,5.00K,0.00K
2017,West Virginia,5.00K,0.00K
2017,Kentucky,0.00K,0.50K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Missouri,5.00K,0.00K
2017,Missouri,2.00K,0.00K
2017,Texas,0.50K,0.00K
2017,Texas,1.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Texas,5.00K,0.00K
2017,Texas,100.00K,0.00K
2017,Missouri,5.00K,0.00K
2017,Missouri,50.00K,0.00K
2017,Missouri,2.00K,0.00K
2017,Missouri,5.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Iowa,75.00K,0.00K
2017,Missouri,10.00K,0.00K
2017,Missouri,150.00K,0.00K
2017,Missouri,200.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Kansas,10.00K,
2017,Florida,8.00M,2.20M
2017,Virginia,4.00M,0.00K
2017,Mississippi,50.00K,0.00K
2017,Mississippi,50.00K,0.00K
2017,Mississippi,100.00K,0.00K
2017,Mississippi,50.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,20.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,30.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,California,20.00K,0.00K
2017,Wisconsin,290.00K,0.00K
2017,Wisconsin,28.00K,0.00K
2017,Michigan,2.00K,0.00K
2017,Michigan,40.00K,0.00K
2017,Nebraska,20.00K,0.00K
2017,Nebraska,20.00K,0.00K
2017,Kansas,100.00K,300.00K
2017,Idaho,300.00K,0.00K
2017,Colorado,203.00K,0.00K
2017,Colorado,600.00K,0.00K
2017,Colorado,1.00M,
2017,Texas,10.00K,
2017,Texas,1.00K,
2017,Texas,100.00K,
2017,North Carolina,20.00K,0.00K
2017,North Carolina,10.00K,0.00K
2017,Colorado,10.00K,0.00K
2017,Massachusetts,35.00K,0.00K
2017,Arkansas,10.00K,0.00K
2017,Mississippi,60.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,8.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,50.00K,0.00K
2017,Massachusetts,3.00K,0.00K
2017,New York,10.00K,0.00K
2017,New York,10.00K,0.00K
2017,Rhode Island,50.00K,0.00K
2017,New York,50.00K,0.00K
2017,New York,100.00K,0.00K
2017,New York,50.00K,0.00K
2017,Vermont,500.00K,0.00K
2017,Vermont,5.00K,0.00K
2017,South Carolina,0.10K,0.10K
2017,Kentucky,,0.10K
2017,Kentucky,,0.10K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.50K,0.00K
2017,Kentucky,20.00K,0.00K
2017,Ohio,0.50K,0.00K
2017,Illinois,0.50K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Wisconsin,100.00K,0.00K
2017,Wisconsin,5.00K,0.00K
2017,Florida,10.00K,0.00K
2017,Florida,1.00K,0.00K
2017,Florida,10.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Iowa,1.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Oklahoma,175.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Illinois,50.00K,0.00K
2017,Illinois,3.00K,0.00K
2017,Missouri,2.00K,0.00K
2017,Illinois,0.00K,50.00K
2017,Indiana,5.00K,
2017,Indiana,3.50K,
2017,Indiana,10.00K,0.00K
2017,Indiana,12.00K,0.00K
2017,Iowa,40.00K,0.00K
2017,Colorado,0.30K,0.00K
2017,Iowa,4.00K,0.00K
2017,Tennessee,30.00K,0.00K
2017,Florida,0.50K,0.00K
2017,Florida,20.00K,0.00K
2017,Florida,1.00K,0.00K
2017,Mississippi,8.00K,0.00K
2017,Mississippi,50.00K,0.00K
2017,Mississippi,5.00K,0.00K
2017,South Carolina,0.10K,0.10K
2017,Texas,0.00K,1.00K
2017,Texas,0.00K,3.00K
2017,Texas,9.00K,2.00K
2017,Nevada,1.30M,0.00K
2017,Nevada,1.00M,0.00K
2017,Florida,25.00K,
2017,Wisconsin,2.00K,0.00K
2017,Vermont,10.00K,0.00K
2017,Vermont,25.00K,0.00K
2017,Vermont,10.00K,0.00K
2017,West Virginia,0.50K,0.00K
2017,West Virginia,0.50K,0.00K
2017,West Virginia,3.00K,0.00K
2017,West Virginia,20.00K,0.00K
2017,Ohio,100.00K,0.00K
2017,West Virginia,2.00K,0.00K
2017,Alabama,2.00K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Missouri,100.00K,0.00K
2017,Florida,5.00K,0.00K
2017,Florida,1.00K,0.00K
2017,Florida,5.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,15.00K,0.00K
2017,Minnesota,10.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,2.00K,0.00K
2017,Mississippi,30.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,8.00K,0.00K
2017,Mississippi,4.00K,0.00K
2017,Oklahoma,75.00K,0.00K
2017,Oklahoma,25.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Illinois,6.00K,0.00K
2017,Illinois,60.00K,0.00K
2017,Missouri,5.00K,0.00K
2017,Missouri,60.00K,0.00K
2017,Indiana,7.00K,0.00K
2017,Indiana,10.00K,0.00K
2017,Indiana,5.00K,
2017,Indiana,5.00K,
2017,Indiana,1.00K,
2017,Indiana,3.00K,
2017,Iowa,20.00K,0.00K
2017,Iowa,100.00K,0.00K
2017,Massachusetts,18.00K,0.00K
2017,Missouri,50.00K,0.00K
2017,Tennessee,300.00K,0.00K
2017,Tennessee,2.00K,0.00K
2017,Tennessee,1.00K,0.00K
2017,Florida,578.00K,
2017,Vermont,25.00K,0.00K
2017,Vermont,20.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,West Virginia,0.50K,0.00K
2017,West Virginia,2.00K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.50K,0.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,1.00K,0.00K
2017,Vermont,20.00K,0.00K
2017,Oklahoma,500.00K,0.00K
2017,Vermont,15.00K,0.00K
2017,South Carolina,0.01K,0.01K
2017,Kentucky,5.00K,0.00K
2017,Kentucky,20.00K,0.00K
2017,Pennsylvania,2.50K,0.00K
2017,Mississippi,5.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,5.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,2.00K,0.00K
2017,Mississippi,2.00K,0.00K
2017,Mississippi,50.00K,0.00K
2017,Mississippi,2.00K,0.00K
2017,Mississippi,2.00K,0.00K
2017,Mississippi,2.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Massachusetts,1.50K,0.00K
2017,North Carolina,0.00K,25.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,10.00K,0.00K
2017,Missouri,100.00K,0.00K
2017,Missouri,4.00K,0.00K
2017,Missouri,5.00K,0.00K
2017,Kentucky,5.00K,0.00K
2017,Iowa,15.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Texas,2.00K,0.00K
2017,Texas,5.00K,0.00K
2017,Ohio,10.00K,0.00K
2017,California,10.00M,0.00K
2017,California,1.00K,0.00K
2017,Georgia,25.00K,
2017,Kansas,50.00K,0.00K
2017,New Hampshire,35.00K,0.00K
2017,Maine,10.00K,0.00K
2017,Tennessee,10.00K,0.00K
2017,Tennessee,20.00K,0.00K
2017,Tennessee,30.00K,0.00K
2017,Tennessee,100.00K,0.00K
2017,New Jersey,10.00K,0.00K
2017,New Jersey,10.00K,0.00K
2017,Arkansas,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Mississippi,25.00K,0.00K
2017,Mississippi,5.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Connecticut,100.00K,0.00K
2017,Tennessee,10.00K,0.00K
2017,Mississippi,1.00K,0.00K
2017,Vermont,10.00K,0.00K
2017,Kentucky,2.50K,1.00K
2017,Kentucky,0.10K,0.00K
2017,West Virginia,5.00K,0.00K
2017,Florida,2.00K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,2.00K,0.00K
2017,Alabama,5.00K,0.00K
2017,Texas,750.00K,0.00K
2017,Massachusetts,1.00K,0.00K
2017,Massachusetts,1.00K,0.00K
2017,Texas,4.00K,1.00K
2017,Texas,3.00K,0.00K
2017,Mississippi,50.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Mississippi,100.00K,0.00K
2017,Louisiana,15.00K,0.00K
2017,Kansas,10.00K,0.00K
2017,Kentucky,30.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Missouri,7.00K,0.00K
2017,Missouri,65.00K,0.00K
2017,Kentucky,25.00K,0.00K
2017,Indiana,50.00K,0.00K
2017,Iowa,20.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Pennsylvania,75.00K,0.00K
2017,South Carolina,1.00K,0.10K
2017,Kansas,2.00K,0.00K
2017,Kansas,65.00K,0.00K
2017,Kansas,1.00K,0.00K
2017,Kansas,30.00K,0.00K
2017,Connecticut,50.00K,0.00K
2017,Connecticut,50.00K,0.00K
2017,Connecticut,100.00K,0.00K
2017,New York,10.00K,0.00K
2017,New York,50.00K,0.00K
2017,New York,50.00K,0.00K
2017,New York,50.00K,0.00K
2017,Massachusetts,4.00K,0.00K
2017,Massachusetts,10.00K,0.00K
2017,Massachusetts,2.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Arkansas,5.00K,0.00K
2017,Arkansas,5.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Mississippi,5.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Mississippi,120.00K,0.00K
2017,Mississippi,200.00K,0.00K
2017,Mississippi,25.00K,0.00K
2017,Mississippi,4.00K,0.00K
2017,New York,100.00K,0.00K
2017,New Jersey,50.00K,0.00K
2017,New Jersey,50.00K,0.00K
2017,New Jersey,50.00K,0.00K
2017,Texas,100.00K,
2017,California,40.00K,0.00K
2017,Ohio,2.00K,0.00K
2017,Pennsylvania,2.50K,0.00K
2017,Pennsylvania,2.50K,0.00K
2017,Pennsylvania,2.50K,0.00K
2017,Kentucky,50.00K,0.00K
2017,Kentucky,10.00K,0.00K
2017,Kentucky,0.50K,0.00K
2017,Florida,3.00K,0.00K
2017,Florida,3.00K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Massachusetts,1.00K,0.00K
2017,Massachusetts,1.00K,0.00K
2017,Massachusetts,3.00K,0.00K
2017,Massachusetts,15.00K,0.00K
2017,Massachusetts,1.00K,0.00K
2017,Massachusetts,1.00K,0.00K
2017,Pennsylvania,75.00K,0.00K
2017,Pennsylvania,75.00K,0.00K
2017,North Carolina,100.00K,0.00K
2017,Mississippi,7.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Iowa,2.00K,0.00K
2017,Oklahoma,125.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Kentucky,25.00K,0.00K
2017,Kentucky,2.00K,0.00K
2017,Missouri,40.00K,0.00K
2017,Louisiana,100.00K,0.00K
2017,Louisiana,750.00K,0.00K
2017,Louisiana,100.00K,0.00K
2017,Georgia,100.00K,
2017,Alabama,10.00K,0.00K
2017,Alabama,4.00K,0.00K
2017,Kansas,25.00K,0.00K
2017,Kansas,25.00K,0.00K
2017,Kansas,50.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Massachusetts,12.00K,0.00K
2017,Massachusetts,10.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Louisiana,75.00K,0.00K
2017,Nevada,750.00K,0.00K
2017,Mississippi,30.00K,0.00K
2017,Mississippi,4.00K,0.00K
2017,Texas,15.00K,0.00K
2017,Idaho,3.00K,0.00K
2017,Kansas,0.20K,
2017,Texas,1.00K,0.00K
2017,Pennsylvania,2.00K,0.00K
2017,Pennsylvania,0.50K,0.00K
2017,Pennsylvania,2.00K,0.00K
2017,Pennsylvania,2.50K,0.00K
2017,Florida,50.00K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.50K,0.00K
2017,Alabama,0.20K,0.00K
2017,Texas,25.00K,0.00K
2017,Texas,10.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Massachusetts,1.00K,0.00K
2017,Massachusetts,2.00K,0.00K
2017,Iowa,15.00K,0.00K
2017,Arkansas,1.00K,0.00K
2017,Iowa,2.00K,0.00K
2017,Iowa,20.00K,0.00K
2017,Iowa,1.00K,0.00K
2017,Oklahoma,20.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Kentucky,7.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,30.00K,0.00K
2017,Mississippi,60.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Michigan,20.00K,0.00K
2017,Michigan,5.00K,0.00K
2017,Michigan,7.00K,0.00K
2017,Louisiana,1.00K,0.00K
2017,Texas,2.00K,0.00K
2017,Georgia,75.00K,
2017,Georgia,100.00K,
2017,Georgia,50.00K,
2017,Georgia,15.00K,
2017,South Carolina,50.00K,0.00K
2017,North Carolina,20.00K,0.00K
2017,Kansas,52.00K,0.00K
2017,Kansas,1.00K,0.00K
2017,Kansas,50.00K,0.00K
2017,Kansas,25.00K,0.00K
2017,Nebraska,3.00K,0.00K
2017,Nebraska,25.00K,0.00K
2017,Tennessee,2.00K,0.00K
2017,Missouri,30.00K,0.00K
2017,Florida,1.00K,0.00K
2017,Georgia,2.00K,0.00K
2017,Florida,5.00K,0.00K
2017,Florida,15.00K,0.00K
2017,Florida,10.00K,0.00K
2017,Mississippi,4.00K,0.00K
2017,Mississippi,7.00K,0.00K
2017,Washington,2.00K,0.00K
2017,Mississippi,175.00K,0.00K
2017,Mississippi,40.00K,0.00K
2017,Louisiana,3.00K,0.00K
2017,Washington,5.00K,0.00K
2017,Louisiana,1.00K,0.00K
2017,Texas,50.00K,0.00K
2017,North Carolina,10.00K,0.00K
2017,North Carolina,250.00K,0.00K
2017,North Carolina,0.50K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,New Mexico,4.20K,
2017,North Carolina,1.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Iowa,50.00K,0.00K
2017,Nebraska,25.00K,0.00K
2017,Oklahoma,25.00K,0.00K
2017,Oklahoma,120.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Illinois,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Kentucky,7.00K,0.00K
2017,Kentucky,3.00K,0.00K
2017,Illinois,0.00K,50.00K
2017,Missouri,500.00K,100.00K
2017,Iowa,75.00K,0.00K
2017,Texas,4.00K,0.00K
2017,Georgia,75.00K,
2017,Georgia,75.00K,
2017,Georgia,1.00K,
2017,Georgia,2.00K,
2017,Georgia,50.00K,
2017,Georgia,15.00K,
2017,Kansas,9.00K,0.00K
2017,Kansas,50.00K,0.00K
2017,Kansas,2.00K,0.00K
2017,Kansas,8.00K,0.00K
2017,Louisiana,30.00K,0.00K
2017,Louisiana,2.00K,0.00K
2017,Louisiana,4.00K,0.00K
2017,Louisiana,6.00K,0.00K
2017,Louisiana,4.00K,0.00K
2017,Louisiana,10.00K,0.00K
2017,Nebraska,25.00K,0.00K
2017,Nebraska,10.00K,0.00K
2017,Nebraska,10.00K,0.00K
2017,Nebraska,35.00K,0.00K
2017,North Carolina,3.00K,0.00K
2017,Tennessee,60.00K,0.00K
2017,Tennessee,20.00K,0.00K
2017,Tennessee,10.00K,0.00K
2017,Tennessee,30.00K,0.00K
2017,Tennessee,60.00K,0.00K
2017,Arkansas,20.00K,0.00K
2017,New York,30.00K,0.00K
2017,Mississippi,5.00K,0.00K
2017,Mississippi,2.00K,0.00K
2017,Tennessee,3.00K,0.00K
2017,Tennessee,10.00K,0.00K
2017,Tennessee,2.00K,0.00K
2017,Tennessee,3.00K,0.00K
2017,Tennessee,1.00K,0.00K
2017,Pennsylvania,0.50K,0.00K
2017,Pennsylvania,0.50K,0.00K
2017,Mississippi,30.00K,0.00K
2017,Arkansas,50.00K,0.00K
2017,Texas,0.00K,4.00K
2017,Michigan,40.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,1.00K,0.00K
2017,Georgia,0.01K,0.01K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Pennsylvania,225.00K,0.00K
2017,Missouri,5.00K,0.00K
2017,North Carolina,50.00K,0.00K
2017,American Samoa,350.00K,
2017,North Carolina,2.50K,0.00K
2017,Kansas,0.30K,0.00K
2017,Mississippi,45.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Iowa,2.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Oklahoma,350.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,3.00K,0.00K
2017,Kentucky,2.00K,0.00K
2017,Missouri,1.40M,0.00K
2017,Missouri,8.00K,100.00K
2017,Illinois,10.00K,50.00K
2017,Washington,1.00K,0.00K
2017,Iowa,100.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Georgia,12.00K,
2017,Georgia,25.00K,
2017,Georgia,50.00K,
2017,Iowa,175.00K,0.00K
2017,North Carolina,100.00K,0.00K
2017,Nebraska,25.00K,0.00K
2017,South Carolina,1.00K,0.00K
2017,Tennessee,30.00K,0.00K
2017,Tennessee,60.00K,0.00K
2017,Arkansas,40.00K,0.00K
2017,New York,100.00K,0.00K
2017,New York,50.00K,0.00K
2017,New York,10.00K,0.00K
2017,Connecticut,10.00K,0.00K
2017,Massachusetts,0.30K,0.00K
2017,New York,30.00K,0.00K
2017,Mississippi,2.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,8.00K,0.00K
2017,Mississippi,120.00K,0.00K
2017,Mississippi,75.00K,0.00K
2017,Louisiana,5.00K,0.00K
2017,Texas,5.00K,
2017,Texas,10.00K,
2017,Texas,10.00K,
2017,Texas,15.00K,0.00K
2017,Texas,10.00K,0.00K
2017,Texas,5.00K,
2017,Pennsylvania,2.50K,0.00K
2017,Nevada,50.00K,0.00K
2017,Texas,300.00K,0.00K
2017,Texas,45.00K,0.00K
2017,Texas,0.00K,13.00K
2017,Texas,0.00K,4.00K
2017,Wisconsin,3.00K,0.00K
2017,Wisconsin,3.00K,0.00K
2017,Wisconsin,0.50K,0.00K
2017,Arkansas,1.00K,0.00K
2017,Texas,100.00K,0.00K
2017,Texas,500.00K,0.00K
2017,North Carolina,5.00K,0.00K
2017,Kansas,100.00K,0.00K
2017,Kansas,2.00M,500.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,South Carolina,0.10K,0.10K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.50K,
2017,North Carolina,15.00K,0.00K
2017,South Carolina,250.00K,0.00K
2017,Missouri,5.00K,0.00K
2017,Illinois,0.50K,0.00K
2017,North Carolina,150.00K,0.00K
2017,North Carolina,10.00K,0.00K
2017,Iowa,1.00K,0.00K
2017,Iowa,20.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,4.00K,0.00K
2017,Illinois,100.00K,50.00K
2017,Illinois,70.00K,0.00K
2017,Iowa,60.00K,0.00K
2017,Iowa,100.00K,0.00K
2017,Louisiana,250.00K,0.00K
2017,Texas,10.00K,0.00K
2017,Texas,5.00K,0.00K
2017,Georgia,15.00K,
2017,Washington,50.00K,0.00K
2017,Kansas,25.50K,0.00K
2017,Nebraska,25.00K,0.00K
2017,South Carolina,1.00K,0.00K
2017,North Carolina,0.10K,0.00K
2017,North Carolina,15.00K,0.00K
2017,Connecticut,10.00K,0.00K
2017,Connecticut,10.00K,0.00K
2017,New Jersey,100.00K,0.00K
2017,New Jersey,10.00K,0.00K
2017,New Jersey,10.00K,0.00K
2017,Massachusetts,0.30K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,5.00K,0.00K
2017,Mississippi,3.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,Mississippi,15.00K,0.00K
2017,Texas,27.00K,0.00K
2017,Tennessee,2.00K,0.00K
2017,Wisconsin,2.00K,0.00K
2017,Wisconsin,0.50K,0.00K
2017,Wisconsin,0.50K,0.00K
2017,Wisconsin,2.00K,0.00K
2017,Wisconsin,2.00K,0.00K
2017,Wisconsin,5.00K,0.00K
2017,South Carolina,20.00K,0.00K
2017,South Carolina,50.00K,0.00K
2017,South Carolina,10.00K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Alabama,0.20K,0.00K
2017,Tennessee,0.20K,0.00K
2017,South Carolina,0.10K,0.10K
2017,North Carolina,1.00K,0.00K
2017,Iowa,15.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,South Carolina,0.10K,0.10K
2017,North Carolina,0.50K,0.00K
2017,North Carolina,2.50K,0.00K
2017,North Carolina,0.50K,0.00K
2017,Iowa,30.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Kentucky,1.00K,0.00K
2017,Missouri,1.00M,0.00K
2017,Missouri,50.00K,0.00K
2017,Kentucky,3.00K,0.00K
2017,Kentucky,10.00K,0.00K
2017,Illinois,75.00K,0.00K
2017,Illinois,0.00K,50.00K
2017,Illinois,30.00K,0.00K
2017,Illinois,100.00K,30.00K
2017,Iowa,10.00K,0.00K
2017,Massachusetts,1.50K,0.00K
2017,Tennessee,2.00K,0.00K
2017,Mississippi,10.00K,0.00K
2017,North Carolina,0.50K,0.00K
2017,Texas,10.00K,0.00K
2017,Tennessee,10.00K,0.00K
2017,Tennessee,150.00K,0.00K
2017,Mississippi,275.00K,0.00K
2017,Mississippi,95.00K,0.00K
2017,Texas,150.00K,
2017,Missouri,10.00K,0.00K
2017,South Carolina,0.01K,0.01K
2017,Missouri,10.00K,0.00K
2017,Wisconsin,4.00K,0.00K
2017,Wisconsin,4.00K,0.00K
2017,Wisconsin,4.00K,0.00K
2017,Wisconsin,0.50K,0.00K
2017,Wisconsin,12.00K,0.00K
2017,Wisconsin,30.00K,0.00K
2017,Vermont,50.00K,0.00K
2017,Vermont,25.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,Alabama,1.00K,0.00K
2017,South Carolina,1.00M,0.00K
2017,South Carolina,10.00K,0.00K
2017,Florida,15.00K,0.00K
2017,Missouri,100.00K,0.00K
2017,Missouri,100.00K,0.00K
2017,Iowa,5.00K,0.00K
2017,Iowa,2.00K,0.00K
2017,North Carolina,2.50K,0.00K
2017,North Carolina,0.50K,0.00K
2017,North Carolina,2.50K,0.00K
2017,North Carolina,5.00K,0.00K
2017,Nebraska,5.00K,0.00K
2017,Missouri,500.00K,0.00K
2017,Missouri,10.00K,0.00K
2017,Kansas,1.00K,0.00K
2017,Missouri,10.00K,0.00K
2017,Kentucky,3.00K,0.00K
2017,Kentucky,8.00K,0.00K
2017,Illinois,80.00K,20.00K
2017,Illinois,25.00K,30.00K
2017,Illinois,0.00K,30.00K
2017,Indiana,20.00K,10.00K
2017,Washington,100.00K,0.00K
2017,Washington,5.00K,0.00K
2017,Washington,1.00K,0.00K
2017,Iowa,40.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Iowa,10.00K,0.00K
2017,Iowa,10.00K,50.00K
2017,Texas,5.00K,
2017,Texas,1.00K,
2017,Kansas,100.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,1.00K,0.00K
2017,Missouri,2.00K,0.00K
2017,Arizona,5.00K,0.00K
2017,Massachusetts,0.30K,0.00K
