year,state,property_damage,crop_damage
2014,Georgia,1.00K,0.00K
2014,Ohio,10.00K,0.00K
2014,Pennsylvania,5.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,West Virginia,2.00K,0.00K
2014,Louisiana,2.00K,0.00K
2014,Louisiana,1.00K,0.00K
2014,Louisiana,1.00K,0.00K
2014,Pennsylvania,100.00K,0.00K
2014,Florida,25.00K,0.00K
2014,Maryland,0.00K,0.25K
2014,Ohio,50.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Florida,5.00K,0.00K
2014,North Carolina,1.00K,0.00K
2014,Alabama,25.00K,0.00K
2014,Alabama,5.00K,0.00K
2014,Florida,25.00K,0.00K
2014,Florida,50.00K,0.00K
2014,West Virginia,0.00K,0.25K
2014,Virginia,0.00K,2.00K
2014,Virginia,0.00K,0.25K
2014,Virginia,0.00K,0.25K
2014,Virginia,0.00K,0.25K
2014,Virginia,0.00K,0.25K
2014,California,5.00K,0.00K
2014,Kentucky,2.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Florida,1.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,Ohio,100.00K,0.00K
2014,Ohio,250.00K,0.00K
2014,Alabama,100.00K,0.00K
2014,Virginia,0.00K,0.25K
2014,Alabama,6.50M,0.00K
2014,Alabama,25.00K,0.00K
2014,Maryland,2.00K,0.50K
2014,Maryland,0.00K,0.25K
2014,California,1.00K,0.00K
2014,California,1.00K,0.00K
2014,California,0.50K,0.00K
2014,California,5.00K,0.00K
2014,California,1.00K,0.00K
2014,California,1.50K,0.00K
2014,Ohio,4.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Florida,2.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Nevada,3.00K,0.00K
2014,New York,1.25M,0.00K
2014,New York,285.00K,0.00K
2014,New York,800.00K,0.00K
2014,Ohio,150.00K,0.00K
2014,Alabama,5.00K,0.00K
2014,Mississippi,10.00K,0.00K
2014,Virginia,0.00K,0.25K
2014,Virginia,0.00K,0.25K
2014,Virginia,0.00K,0.25K
2014,Virginia,0.00K,0.25K
2014,Virginia,0.00K,1.00K
2014,Florida,30.00K,0.00K
2014,California,45.00K,0.00K
2014,California,5.00K,0.00K
2014,California,30.00K,0.00K
2014,Ohio,4.00K,0.00K
2014,Ohio,4.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,4.00K,0.00K
2014,Georgia,15.00K,0.00K
2014,Georgia,5.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Alabama,3.00K,0.00K
2014,Mississippi,3.00K,0.00K
2014,California,1.00K,0.00K
2014,California,1.50K,0.00K
2014,West Virginia,2.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Texas,2.00K,0.00K
2014,New York,2.50M,0.00K
2014,New York,305.00K,0.00K
2014,Ohio,75.00K,0.00K
2014,Pennsylvania,100.00K,0.00K
2014,Florida,16.00M,0.00K
2014,Vermont,5.00K,0.00K
2014,Virginia,0.00K,1.00K
2014,Virginia,0.00K,0.25K
2014,Virginia,0.00K,1.00K
2014,Maryland,2.00K,0.00K
2014,Indiana,1.50K,0.00K
2014,Indiana,13.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Indiana,15.00K,0.00K
2014,Georgia,4.00K,0.00K
2014,Alabama,1.00K,0.00K
2014,Alabama,1.00K,0.00K
2014,Alabama,1.00K,0.00K
2014,Florida,2.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Florida,2.00K,0.00K
2014,New Hampshire,25.00K,0.00K
2014,New Hampshire,10.00K,0.00K
2014,New York,550.00K,0.00K
2014,New York,200.00K,0.00K
2014,New York,150.00K,0.00K
2014,New York,100.00K,0.00K
2014,New York,250.00K,0.00K
2014,Pennsylvania,100.00K,0.00K
2014,Texas,0.00K,1.00K
2014,Maryland,2.00K,0.00K
2014,Maryland,0.00K,0.25K
2014,Maryland,0.00K,0.25K
2014,Vermont,5.00K,0.00K
2014,Vermont,5.00K,0.00K
2014,Vermont,1.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,California,25.00K,0.00K
2014,California,1.00K,0.00K
2014,California,500.00K,0.00K
2014,California,4.00M,0.00K
2014,California,1.00M,0.00K
2014,California,1.00M,0.00K
2014,California,25.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Indiana,3.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,Kentucky,1.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,South Carolina,2.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Florida,1.00K,0.00K
2014,Arkansas,50.00K,0.00K
2014,Arkansas,1.00K,0.00K
2014,Idaho,10.00K,0.00K
2014,Massachusetts,1.00K,0.00K
2014,Massachusetts,3.00K,0.00K
2014,New York,300.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,Texas,0.00K,0.50K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,3.00K
2014,Texas,0.00K,3.00K
2014,Vermont,2.00K,0.00K
2014,Vermont,2.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,New York,5.00K,0.00K
2014,California,1.50K,0.00K
2014,Ohio,3.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,South Carolina,2.00K,0.00K
2014,Georgia,20.00K,0.00K
2014,Nebraska,5.00K,10.00K
2014,Vermont,25.00K,0.00K
2014,Vermont,25.00K,0.00K
2014,Massachusetts,5.00K,0.00K
2014,Massachusetts,10.00K,0.00K
2014,Massachusetts,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,Georgia,1.00K,
2014,Texas,0.00K,2.00K
2014,Texas,0.00K,2.00K
2014,Texas,0.00K,2.00K
2014,Texas,0.00K,3.00K
2014,Ohio,4.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,California,50.00K,0.00K
2014,California,5.00K,0.00K
2014,Kentucky,5.00K,0.00K
2014,Nebraska,100.00K,200.00K
2014,Iowa,0.00K,10.00K
2014,Iowa,5.00K,10.00K
2014,Iowa,5.00K,10.00K
2014,Iowa,5.00K,10.00K
2014,Texas,0.00K,3.00K
2014,Texas,0.00K,3.00K
2014,Texas,0.00K,3.00K
2014,Texas,0.00K,2.00K
2014,Texas,0.00K,0.50K
2014,Ohio,2.00K,0.00K
2014,Ohio,3.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Nevada,30.00K,0.00K
2014,Texas,250.00K,0.00K
2014,Idaho,50.00K,0.00K
2014,Idaho,30.00K,0.00K
2014,Vermont,25.00K,0.00K
2014,Vermont,250.00K,0.00K
2014,Florida,10.00K,0.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,3.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,3.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,2.00K
2014,New York,35.00K,0.00K
2014,New York,15.00K,0.00K
2014,Pennsylvania,5.00K,0.00K
2014,Pennsylvania,5.00K,0.00K
2014,Pennsylvania,5.00K,0.00K
2014,Vermont,250.00K,0.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,Texas,10.00K,0.00K
2014,New York,60.00K,0.00K
2014,New York,15.00K,0.00K
2014,Louisiana,5.00K,0.00K
2014,Arizona,5.00K,0.00K
2014,Arizona,10.00K,0.00K
2014,New York,24.00K,0.00K
2014,Arizona,2.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,18.00K,0.00K
2014,Pennsylvania,250.00K,0.00K
2014,Arizona,50.00K,0.00K
2014,Alaska,2.00K,0.00K
2014,Arkansas,20.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,20.00K,0.00K
2014,Vermont,5.00K,0.00K
2014,Texas,80.00K,0.00K
2014,Arizona,5.00K,0.00K
2014,New York,30.00K,0.00K
2014,New York,20.00K,0.00K
2014,Arizona,5.00K,0.00K
2014,Pennsylvania,150.00K,0.00K
2014,New Jersey,2.00K,
2014,North Carolina,5.00K,0.00K
2014,California,0.50K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,3.00K,0.00K
2014,Vermont,15.00K,0.00K
2014,Pennsylvania,10.00K,0.00K
2014,Pennsylvania,15.00K,0.00K
2014,Ohio,15.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Ohio,15.00K,0.00K
2014,Pennsylvania,10.00K,0.00K
2014,Arizona,7.50K,0.00K
2014,Mississippi,1.00K,0.00K
2014,Texas,500.00K,0.00K
2014,North Carolina,8.00K,0.00K
2014,North Carolina,5.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,10.00K,0.00K
2014,Virginia,3.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,1.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,20.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,Pennsylvania,20.00K,0.00K
2014,Arizona,5.00K,0.00K
2014,Arizona,20.00K,0.00K
2014,Arizona,30.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,35.00K,0.00K
2014,New York,25.00K,0.00K
2014,Georgia,14.00K,0.00K
2014,Pennsylvania,2.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,South Carolina,2.00K,0.00K
2014,North Carolina,1.00K,0.00K
2014,North Carolina,2.00K,0.00K
2014,Texas,5.00K,0.00K
2014,Texas,0.50K,
2014,Louisiana,100.00K,0.00K
2014,Texas,50.00K,0.00K
2014,New York,20.00K,0.00K
2014,Georgia,2.00K,
2014,Pennsylvania,1.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,10.00K,0.00K
2014,Virginia,0.00K,2.00K
2014,Arizona,8.00K,0.00K
2014,Louisiana,50.00K,0.00K
2014,California,1.50K,0.00K
2014,Virginia,1.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,New York,20.00K,0.00K
2014,Mississippi,1.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,16.00K,0.00K
2014,Pennsylvania,100.00K,0.00K
2014,Kentucky,1.00K,0.00K
2014,New York,40.00K,0.00K
2014,Alabama,50.00K,0.00K
2014,Georgia,2.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,New York,10.00K,0.00K
2014,Mississippi,3.00K,0.00K
2014,Mississippi,2.00K,0.00K
2014,Idaho,3.00K,0.00K
2014,Idaho,5.00K,0.00K
2014,Texas,50.00K,0.00K
2014,California,1.00K,0.00K
2014,California,2.00K,0.00K
2014,California,1.00K,0.00K
2014,California,2.50K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,1.00K,0.00K
2014,Virginia,3.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,10.00K,0.00K
2014,Virginia,3.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,10.00K,0.00K
2014,North Carolina,30.00K,0.00K
2014,North Carolina,5.00K,0.00K
2014,Texas,0.00K,1.00K
2014,New York,50.00K,0.00K
2014,New York,40.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,5.00K,0.00K
2014,Texas,1.00K,0.00K
2014,Kentucky,1.00K,0.00K
2014,Kentucky,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,2.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,2.00K,0.00K
2014,New York,25.00K,0.00K
2014,New York,15.00K,0.00K
2014,Tennessee,1.00K,0.00K
2014,California,4.00K,0.00K
2014,Virginia,15.00K,0.00K
2014,Virginia,15.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,40.00K,0.00K
2014,New York,40.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,New York,40.00K,0.00K
2014,New York,35.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,30.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,Georgia,2.00K,0.00K
2014,Georgia,2.00K,0.00K
2014,New York,30.00K,0.00K
2014,New York,25.00K,0.00K
2014,Arizona,3.00K,0.00K
2014,North Carolina,1.20K,0.00K
2014,Guam,3.00M,0.00K
2014,New York,15.00K,0.00K
2014,California,5.00K,0.00K
2014,California,2.00K,0.00K
2014,California,5.00K,0.00K
2014,California,5.00K,0.00K
2014,California,1.50K,0.00K
2014,New York,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,50.00K,0.00K
2014,New York,5.00K,0.00K
2014,Texas,50.00K,0.00K
2014,Texas,100.00K,0.00K
2014,Arizona,5.00K,0.00K
2014,Arkansas,70.00K,0.00K
2014,Arkansas,10.00K,0.00K
2014,New York,100.00K,0.00K
2014,Maryland,2.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,5.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,30.00K,0.00K
2014,New York,45.00K,0.00K
2014,New York,30.00K,0.00K
2014,New York,25.00K,0.00K
2014,Florida,20.00K,0.00K
2014,Alabama,2.00K,0.00K
2014,Alabama,2.00K,0.00K
2014,Alabama,2.00K,0.00K
2014,Alabama,1.00K,0.00K
2014,Alabama,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,New York,5.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,Vermont,10.00K,0.00K
2014,New York,30.00K,0.00K
2014,New York,30.00K,0.00K
2014,Georgia,50.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,3.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Georgia,5.00K,0.00K
2014,Georgia,5.00K,0.00K
2014,Illinois,100.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,10.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,20.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,250.00K,0.00K
2014,New York,5.00M,0.00K
2014,New York,250.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Kentucky,1.00K,0.00K
2014,Ohio,20.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Indiana,10.00K,0.00K
2014,Indiana,3.00K,0.00K
2014,Mississippi,100.00K,0.00K
2014,Texas,3.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Florida,0.50K,0.00K
2014,New York,100.00K,0.00K
2014,New York,150.00K,0.00K
2014,New York,100.00K,0.00K
2014,Ohio,0.50K,0.00K
2014,Florida,1.00K,0.00K
2014,Florida,0.50K,0.00K
2014,Florida,1.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Tennessee,8.00K,0.00K
2014,Tennessee,15.00K,0.00K
2014,North Carolina,1.50K,0.00K
2014,Louisiana,10.00K,0.00K
2014,Louisiana,5.00K,0.00K
2014,New York,15.00K,0.00K
2014,Ohio,3.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Arizona,25.00K,0.00K
2014,Arizona,30.00K,0.00K
2014,Georgia,15.00K,0.00K
2014,Georgia,0.30K,0.00K
2014,California,2.00K,0.00K
2014,California,2.00K,0.00K
2014,Wisconsin,5.00K,0.00K
2014,Wisconsin,2.00K,0.00K
2014,Georgia,3.00K,0.00K
2014,Georgia,3.00K,0.00K
2014,South Carolina,0.20K,0.00K
2014,South Carolina,2.00K,0.00K
2014,South Carolina,1.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Utah,25.00K,0.00K
2014,Indiana,2.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,15.00K,0.00K
2014,Louisiana,250.00K,0.00K
2014,Arkansas,500.00K,0.00K
2014,Ohio,20.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Ohio,500.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,New York,500.00K,0.00K
2014,Texas,1.00K,0.00K
2014,Kentucky,3.00K,0.00K
2014,New York,100.00K,0.00K
2014,New York,100.00K,0.00K
2014,New York,100.00K,0.00K
2014,Kentucky,20.00K,0.00K
2014,Ohio,20.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,North Carolina,250.00K,0.00K
2014,North Carolina,1.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,3.00K,0.00K
2014,Arkansas,10.00K,0.00K
2014,Arkansas,50.00K,0.00K
2014,Arkansas,5.00K,0.00K
2014,Arkansas,10.00K,0.00K
2014,Tennessee,8.00K,0.00K
2014,Tennessee,15.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Tennessee,8.00K,0.00K
2014,Tennessee,10.00K,0.00K
2014,Arizona,4.00K,0.00K
2014,Georgia,60.00K,0.00K
2014,California,2.00K,0.00K
2014,Wisconsin,2.00K,0.00K
2014,Wisconsin,0.50K,0.00K
2014,Georgia,1.00K,0.00K
2014,Colorado,0.50K,0.00K
2014,Oregon,1.00K,0.00K
2014,Oregon,1.00K,0.00K
2014,Arkansas,500.00K,0.00K
2014,Louisiana,10.00K,0.00K
2014,New York,250.00K,0.00K
2014,New York,50.00K,0.00K
2014,New York,75.00K,0.00K
2014,New York,15.00K,50.00K
2014,Pennsylvania,2.50K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Tennessee,1.00K,0.00K
2014,Tennessee,1.00K,0.00K
2014,Tennessee,15.00K,0.00K
2014,Tennessee,3.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Tennessee,1.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,10.00K,0.00K
2014,Florida,5.00K,0.00K
2014,California,3.00K,0.00K
2014,Tennessee,8.00K,0.00K
2014,Tennessee,8.00K,0.00K
2014,Tennessee,2.00K,0.00K
2014,Tennessee,12.00K,0.00K
2014,Tennessee,10.00K,0.00K
2014,Texas,4.00K,
2014,Pennsylvania,2.50K,0.00K
2014,California,35.00K,0.00K
2014,California,2.00M,0.00K
2014,California,500.00K,0.00K
2014,California,10.00K,0.00K
2014,California,2.00K,0.00K
2014,California,2.00K,0.00K
2014,South Carolina,18.00K,0.00K
2014,South Carolina,24.00K,0.00K
2014,South Carolina,6.00K,0.00K
2014,South Carolina,4.00K,0.00K
2014,South Carolina,8.00K,0.00K
2014,South Carolina,4.00K,0.00K
2014,South Carolina,2.00K,0.00K
2014,South Carolina,3.00K,0.00K
2014,South Carolina,2.00K,0.00K
2014,West Virginia,2.00K,0.00K
2014,West Virginia,2.00K,0.00K
2014,West Virginia,5.00K,0.00K
2014,West Virginia,5.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Washington,5.00K,0.00K
2014,Ohio,5.00K,0.00K
2014,Pennsylvania,2.00K,0.00K
2014,Ohio,100.00K,0.00K
2014,Vermont,20.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Ohio,50.00K,0.00K
2014,Ohio,20.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Arkansas,30.00K,0.00K
2014,Minnesota,1.00K,0.00K
2014,Indiana,1.00K,0.00K
2014,Kentucky,5.00K,0.00K
2014,Ohio,100.00K,0.00K
2014,Ohio,3.00K,0.00K
2014,Texas,50.00K,0.00K
2014,California,5.00K,0.00K
2014,California,5.00K,0.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,North Carolina,3.00K,0.00K
2014,Tennessee,10.00K,0.00K
2014,Tennessee,8.00K,0.00K
2014,West Virginia,5.00K,0.00K
2014,Michigan,5.00K,0.00K
2014,California,200.00K,0.00K
2014,Indiana,4.00K,10.00K
2014,Indiana,3.00K,20.00K
2014,Kentucky,0.00K,10.00K
2014,California,35.00K,0.00K
2014,Texas,1.00K,0.00K
2014,Texas,1.00K,0.00K
2014,Tennessee,4.00K,0.00K
2014,Tennessee,8.00K,0.00K
2014,Virginia,5.00K,0.00K
2014,Massachusetts,5.00K,0.00K
2014,Massachusetts,5.00K,0.00K
2014,Massachusetts,5.00K,0.00K
2014,Massachusetts,10.00K,0.00K
2014,Iowa,3.00K,0.00K
2014,Iowa,3.00K,0.00K
2014,Iowa,2.00K,0.00K
2014,Vermont,25.00K,0.00K
2014,Pennsylvania,5.00K,0.00K
2014,Pennsylvania,50.00K,0.00K
2014,Oregon,15.00K,0.00K
2014,Texas,2.00K,0.00K
2014,Tennessee,100.00K,0.00K
2014,Arkansas,2.00K,0.00K
2014,Arkansas,20.00K,0.00K
2014,Pennsylvania,1.00K,0.00K
2014,Ohio,3.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,10.00K,0.00K
2014,Ohio,2.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,New York,100.00K,0.00K
2014,New York,200.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Tennessee,1.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,Tennessee,5.00K,0.00K
2014,Tennessee,8.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Ohio,10.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,Ohio,1.00K,0.00K
2014,California,1.00K,0.00K
2014,Michigan,3.00K,0.00K
2014,Kentucky,0.00K,20.00K
2014,Missouri,0.00K,5.00K
2014,Missouri,0.00K,5.00K
2014,Missouri,0.00K,5.00K
2014,Missouri,0.00K,5.00K
2014,Missouri,0.00K,5.00K
2014,Missouri,0.00K,5.00K
2014,Virginia,15.00K,0.00K
2014,Virginia,15.00K,0.00K
2014,Vermont,25.00K,0.00K
2014,Missouri,1.00K,0.00K
2014,Vermont,20.00K,0.00K
2014,Pennsylvania,1.00K,0.00K
2014,Pennsylvania,0.50K,0.00K
2014,New York,10.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,100.00K,0.00K
2014,New York,150.00K,0.00K
2014,Indiana,20.00K,0.00K
2014,Tennessee,1.00K,0.00K
2014,Tennessee,20.00K,0.00K
2014,Tennessee,10.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,10.00K,0.00K
2014,New York,25.00K,0.00K
2014,New York,15.00K,0.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,Texas,0.00K,1.00K
2014,Colorado,100.00K,0.00K
2014,Vermont,25.00K,0.00K
2014,Vermont,175.00K,0.00K
2014,California,1.00K,0.00K
2014,Virginia,20.00K,0.00K
2014,Virginia,15.00K,0.00K
2014,Virginia,15.00K,0.00K
2014,Massachusetts,10.00K,0.00K
2014,Massachusetts,5.00K,0.00K
2014,Massachusetts,3.00K,0.00K
2014,Georgia,1.00K,0.00K
2014,Missouri,1.00K,0.00K
2014,Missouri,1.00K,0.00K
2014,Missouri,1.00K,0.00K
2014,Kentucky,1.00K,0.00K
2014,Kentucky,1.00K,0.00K
2014,Kentucky,1.00K,0.00K
2014,Vermont,50.00K,0.00K
2014,Pennsylvania,1.00K,0.00K
2014,Pennsylvania,0.50K,0.00K
2014,Pennsylvania,0.50K,0.00K
2014,Wisconsin,1.00K,0.00K
2014,Wisconsin,1.00K,0.00K
2014,Wisconsin,2.00K,
2014,Wisconsin,10.00K,0.00K
2014,Wisconsin,30.00K,
2014,Wisconsin,2.00K,
2014,Michigan,1.00K,0.00K
2014,Michigan,5.00K,0.00K
2014,Maryland,0.00K,0.25K
2014,Tennessee,1.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,3.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,2.00K,0.00K
2014,Virginia,3.00K,0.00K
2014,Virginia,15.00K,0.00K
2014,Massachusetts,20.00K,0.00K
2014,Kentucky,20.00K,0.00K
2014,Vermont,300.00K,0.00K
2014,Vermont,50.00K,0.00K
2014,Vermont,250.00K,0.00K
2014,Missouri,0.00K,5.00K
2014,Missouri,0.00K,5.00K
2014,Missouri,0.00K,5.00K
2014,Kentucky,0.00K,5.00K
2014,Kentucky,0.00K,5.00K
2014,Kentucky,0.00K,5.00K
2014,Kentucky,0.00K,5.00K
2014,Texas,40.00K,0.00K
2014,Florida,7.00K,
2014,North Dakota,10.00K,0.00K
2014,Vermont,25.00K,0.00K
2014,New York,5.00K,0.00K
2014,Michigan,1.00K,0.00K
2014,New York,15.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,20.00K,0.00K
2014,New York,25.00K,0.00K
2014,New York,25.00K,0.00K
2014,New York,25.00K,0.00K
2014,New York,25.00K,0.00K
2014,Pennsylvania,5.00K,0.00K
2014,Wisconsin,1.00K,0.00K
2014,Tennessee,3.00K,0.00K
2014,Tennessee,5.00K,0.00K
2014,Tennessee,2.00K,0.00K
