year,state,property_damage,crop_damage
2019,Ohio,25.00K,0.00K
2019,West Virginia,100.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,California,50.00K,0.00K
2019,California,20.00K,0.00K
2019,Kentucky,25.00K,0.00K
2019,California,10.00K,0.00K
2019,California,0.50K,0.00K
2019,Vermont,10.00K,0.00K
2019,Vermont,10.00K,0.00K
2019,Vermont,10.00K,0.00K
2019,New York,15.00K,0.00K
2019,Georgia,1.00K,
2019,Georgia,25.00K,
2019,Georgia,20.00K,
2019,Georgia,1.00K,
2019,Georgia,5.00K,
2019,Georgia,25.00K,
2019,Indiana,150.00K,0.00K
2019,Indiana,10.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Arizona,5.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,75.00K,0.00K
2019,New York,10.00K,0.00K
2019,Michigan,0.50K,0.00K
2019,Michigan,0.50M,0.00K
2019,Michigan,0.50M,0.00K
2019,Illinois,25.00K,0.00K
2019,California,100.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,100.00K,0.00K
2019,California,100.00K,0.00K
2019,Ohio,5.00K,0.00K
2019,Texas,3.00K,0.00K
2019,Pennsylvania,100.00K,0.00K
2019,Ohio,60.00K,0.00K
2019,Ohio,100.00K,0.00K
2019,Ohio,200.00K,0.00K
2019,North Carolina,4.50K,0.00K
2019,Hawaii,10.00K,0.00K
2019,Hawaii,20.00K,0.00K
2019,Hawaii,5.00K,0.00K
2019,Ohio,25.00K,0.00K
2019,Ohio,25.00K,0.00K
2019,Ohio,25.00K,0.00K
2019,Ohio,25.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,California,5.00K,0.00K
2019,California,1.00K,0.00K
2019,Massachusetts,17.00K,0.00K
2019,Kentucky,75.00K,
2019,Kentucky,10.00K,0.00K
2019,New York,15.00K,0.00K
2019,Vermont,10.00K,0.00K
2019,Vermont,25.00K,0.00K
2019,Vermont,15.00K,0.00K
2019,Georgia,10.00K,
2019,Georgia,400.00K,
2019,Georgia,5.00K,
2019,Indiana,10.00K,0.00K
2019,Indiana,10.00K,0.00K
2019,Indiana,20.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,20.00K,0.00K
2019,Kentucky,15.00K,0.00K
2019,Oklahoma,25.00K,0.00K
2019,New York,2.00K,
2019,New York,10.00K,
2019,New York,20.00K,0.00K
2019,New York,50.00K,0.00K
2019,Michigan,1.00M,0.00K
2019,Michigan,1.00M,0.00K
2019,Michigan,1.00M,0.00K
2019,California,100.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,100.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,50.00K,0.00K
2019,California,80.00K,0.00K
2019,California,1.00M,0.00K
2019,Texas,10.00K,0.00K
2019,Ohio,125.00K,0.00K
2019,Ohio,50.00K,0.00K
2019,Ohio,50.00K,0.00K
2019,Ohio,50.00K,0.00K
2019,Ohio,85.00K,0.00K
2019,Ohio,75.00K,0.00K
2019,Ohio,150.00K,0.00K
2019,Ohio,75.00K,0.00K
2019,Ohio,50.00K,0.00K
2019,Virginia,0.00K,6.00K
2019,North Carolina,6.00K,0.00K
2019,North Carolina,6.00K,0.00K
2019,North Carolina,8.00K,0.00K
2019,Virginia,50.00K,0.00K
2019,Hawaii,20.00K,0.00K
2019,Hawaii,0.00K,8.00K
2019,Hawaii,0.00K,2.00K
2019,Ohio,25.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,California,5.00K,0.00K
2019,California,5.00K,0.00K
2019,Massachusetts,13.00K,0.00K
2019,Massachusetts,30.00K,0.00K
2019,Vermont,25.00K,0.00K
2019,Georgia,5.00K,
2019,Georgia,6.00K,
2019,Georgia,1.00K,
2019,Mississippi,3.00K,0.00K
2019,Mississippi,4.00K,0.00K
2019,Mississippi,10.00K,0.00K
2019,Indiana,15.00K,0.00K
2019,Kentucky,3.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,50.00K,0.00K
2019,Kentucky,25.00K,0.00K
2019,New York,2.00K,
2019,New York,50.00K,0.00K
2019,Michigan,25.00K,0.00K
2019,Michigan,25.00K,0.00K
2019,Illinois,25.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,50.00K,0.00K
2019,New York,10.00K,0.00K
2019,Connecticut,10.00K,0.00K
2019,Connecticut,50.00K,0.00K
2019,Connecticut,10.00K,0.00K
2019,New Jersey,50.00K,0.00K
2019,New Jersey,50.00K,0.00K
2019,New Jersey,50.00K,0.00K
2019,Ohio,50.00K,0.00K
2019,Ohio,50.00K,0.00K
2019,Ohio,60.00K,0.00K
2019,Ohio,75.00K,0.00K
2019,Ohio,100.00K,0.00K
2019,Ohio,100.00K,0.00K
2019,Ohio,80.00K,0.00K
2019,Ohio,200.00K,0.00K
2019,Michigan,1.00M,0.00K
2019,Virginia,10.00K,0.00K
2019,Virginia,10.00K,0.00K
2019,Virginia,5.00K,0.00K
2019,Virginia,15.00K,0.00K
2019,Hawaii,60.00K,4.00K
2019,Hawaii,0.00K,2.00K
2019,Hawaii,0.00K,2.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,Massachusetts,100.00K,0.00K
2019,Massachusetts,10.00K,0.00K
2019,Kentucky,0.20K,0.00K
2019,Kentucky,70.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Georgia,75.00K,
2019,Georgia,10.00K,0.00K
2019,Mississippi,25.00K,0.00K
2019,Mississippi,3.00K,0.00K
2019,Mississippi,3.00K,0.00K
2019,Mississippi,3.00K,0.00K
2019,Mississippi,20.00K,0.00K
2019,Mississippi,10.00K,0.00K
2019,Mississippi,7.00K,0.00K
2019,Illinois,20.00K,0.00K
2019,Kentucky,1.00M,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Missouri,100.00K,0.00K
2019,Arkansas,5.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,10.00K,
2019,New York,40.00K,0.00K
2019,Indiana,25.00K,0.00K
2019,Illinois,20.00K,0.00K
2019,Oklahoma,125.00K,0.00K
2019,Arkansas,50.00K,0.00K
2019,New Jersey,50.00K,0.00K
2019,New Jersey,10.00K,0.00K
2019,Ohio,20.00K,0.00K
2019,West Virginia,10.00K,0.00K
2019,Texas,10.00K,0.00K
2019,Arkansas,25.00K,0.00K
2019,Ohio,1.50M,0.00K
2019,Virginia,20.00K,0.00K
2019,Virginia,50.00K,0.00K
2019,Virginia,15.00K,0.00K
2019,Virginia,3.00K,0.00K
2019,Hawaii,10.00K,2.00K
2019,Hawaii,0.00K,2.00K
2019,West Virginia,2.00K,0.00K
2019,West Virginia,2.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,California,50.00K,0.00K
2019,California,10.00K,0.00K
2019,Massachusetts,51.00K,0.00K
2019,Massachusetts,20.00K,0.00K
2019,Massachusetts,20.00K,0.00K
2019,Kentucky,70.00K,0.00K
2019,Mississippi,10.00K,0.00K
2019,Mississippi,15.00K,0.00K
2019,Mississippi,5.00K,0.00K
2019,Mississippi,5.00K,0.00K
2019,Mississippi,5.00K,0.00K
2019,Illinois,10.00K,0.00K
2019,Illinois,10.00K,0.00K
2019,Kentucky,400.00K,0.00K
2019,Missouri,75.00K,0.00K
2019,Missouri,80.00K,0.00K
2019,Arkansas,75.00K,0.00K
2019,Connecticut,1.00K,0.00K
2019,Connecticut,1.00K,0.00K
2019,Massachusetts,1.00K,0.00K
2019,Massachusetts,1.00K,0.00K
2019,Wisconsin,35.00K,0.00K
2019,New York,10.00K,
2019,New York,20.00K,0.00K
2019,Oklahoma,2.00K,0.00K
2019,Arkansas,20.00K,0.00K
2019,Alabama,20.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,Texas,5.00K,0.00K
2019,Texas,5.00K,0.00K
2019,Virginia,20.00K,0.00K
2019,Virginia,3.00K,0.00K
2019,Virginia,15.00K,0.00K
2019,West Virginia,2.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,Massachusetts,33.00K,0.00K
2019,Massachusetts,15.00K,0.00K
2019,Massachusetts,2.00K,0.00K
2019,Kentucky,15.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,10.00K,0.00K
2019,Mississippi,50.00K,0.00K
2019,Mississippi,3.00K,0.00K
2019,Mississippi,3.00K,0.00K
2019,Mississippi,4.00K,0.00K
2019,Mississippi,75.00K,0.00K
2019,Mississippi,20.00K,0.00K
2019,Illinois,10.00K,0.00K
2019,Texas,30.00K,0.00K
2019,Kentucky,150.00K,0.00K
2019,Missouri,250.00K,0.00K
2019,Missouri,3.00K,0.00K
2019,Arkansas,25.00K,0.00K
2019,Ohio,1.00K,0.00K
2019,Ohio,40.00K,0.00K
2019,Massachusetts,1.00K,0.00K
2019,Vermont,1.00K,0.00K
2019,Missouri,20.00K,
2019,Missouri,5.00K,
2019,Missouri,2.00K,0.00K
2019,Oklahoma,20.00K,0.00K
2019,New York,10.00K,
2019,Idaho,80.00K,0.00K
2019,New York,10.00K,0.00K
2019,Illinois,15.00K,0.00K
2019,Illinois,5.00K,0.00K
2019,Pennsylvania,2.00K,0.00K
2019,Pennsylvania,20.00K,0.00K
2019,South Carolina,0.10K,0.10K
2019,South Carolina,10.00K,0.10K
2019,Minnesota,25.00K,0.00K
2019,Minnesota,25.00K,0.00K
2019,Minnesota,80.00K,0.00K
2019,Wisconsin,50.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,0.50K,0.00K
2019,West Virginia,2.00K,0.00K
2019,West Virginia,8.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,Massachusetts,15.00K,0.00K
2019,Massachusetts,12.00K,0.00K
2019,Massachusetts,135.00K,0.00K
2019,Kentucky,3.00K,0.00K
2019,Kentucky,20.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,55.00K,0.00K
2019,Kentucky,20.00K,0.00K
2019,Kentucky,10.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,20.00K,0.00K
2019,Missouri,8.00K,0.00K
2019,Washington,2.20M,
2019,Mississippi,15.00K,0.00K
2019,Georgia,1.00K,
2019,Georgia,6.00K,
2019,Georgia,15.00K,
2019,Georgia,6.00K,
2019,Georgia,4.00K,
2019,Illinois,50.00K,0.00K
2019,Texas,75.00K,0.00K
2019,Kentucky,20.00K,0.00K
2019,Ohio,5.00K,0.00K
2019,Michigan,2.00K,0.00K
2019,Vermont,1.00K,0.00K
2019,California,1.50K,0.00K
2019,Michigan,11.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,New York,2.00K,
2019,New York,2.00K,
2019,New York,10.00K,0.00K
2019,Illinois,20.00K,0.00K
2019,Ohio,10.00K,0.00K
2019,Texas,10.00K,0.00K
2019,Minnesota,410.00K,0.00K
2019,Minnesota,8.00K,0.00K
2019,Wisconsin,310.00K,0.00K
2019,Mississippi,5.00K,0.00K
2019,Mississippi,3.00K,0.00K
2019,Mississippi,30.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,25.00K,0.00K
2019,Kentucky,25.00K,0.00K
2019,West Virginia,2.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,Massachusetts,10.00K,0.00K
2019,Massachusetts,20.00K,0.00K
2019,Massachusetts,33.00K,0.00K
2019,Massachusetts,5.00K,0.00K
2019,Kentucky,10.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,1.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Missouri,10.00K,0.00K
2019,Missouri,40.00K,0.00K
2019,Georgia,50.00K,
2019,Georgia,15.00K,
2019,Georgia,5.00K,
2019,Georgia,25.00K,
2019,Georgia,25.00K,
2019,Illinois,30.00K,0.00K
2019,Kentucky,10.00K,0.00K
2019,Kentucky,10.00K,0.00K
2019,California,1.50K,0.00K
2019,Arizona,5.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,North Carolina,5.00K,0.00K
2019,New York,50.00K,
2019,New York,20.00K,0.00K
2019,Ohio,5.00K,0.00K
2019,Texas,20.00K,0.00K
2019,Texas,50.00K,0.00K
2019,Mississippi,3.00K,0.00K
2019,Kentucky,25.00K,0.00K
2019,Kentucky,25.00K,0.00K
2019,Ohio,2.00K,0.00K
2019,West Virginia,20.00K,0.00K
2019,West Virginia,2.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,Connecticut,15.00K,0.00K
2019,Connecticut,1.00K,0.00K
2019,Rhode Island,31.00K,0.00K
2019,Rhode Island,26.00K,0.00K
2019,Kentucky,15.00K,0.00K
2019,Kentucky,30.00K,0.00K
2019,Kentucky,35.00K,0.00K
2019,Mississippi,10.00K,0.00K
2019,Georgia,25.00K,
2019,Georgia,30.00K,
2019,Georgia,8.00K,
2019,Georgia,75.00K,
2019,Georgia,10.00K,
2019,Illinois,20.00K,0.00K
2019,Kentucky,10.00K,0.00K
2019,Kentucky,10.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,20.00K,0.00K
2019,Ohio,10.00K,0.00K
2019,Texas,50.00K,0.00K
2019,Texas,25.00K,0.00K
2019,Texas,25.00K,0.00K
2019,North Carolina,42.00K,0.00K
2019,North Carolina,1.00K,0.00K
2019,Virginia,1.00K,0.00K
2019,Ohio,60.00K,
2019,Ohio,10.00K,
2019,Ohio,4.00K,0.00K
2019,Ohio,2.00K,0.00K
2019,Ohio,2.00K,0.00K
2019,West Virginia,2.00K,0.00K
2019,West Virginia,10.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,West Virginia,50.00K,0.00K
2019,Rhode Island,8.00K,0.00K
2019,Rhode Island,1.00K,0.00K
2019,Rhode Island,1.00K,0.00K
2019,Alabama,1.00K,0.00K
2019,Oklahoma,10.00K,0.00K
2019,Oklahoma,0.20K,0.00K
2019,Illinois,2.00K,0.00K
2019,North Carolina,5.00K,0.00K
2019,North Carolina,20.00K,0.00K
2019,Iowa,25.00K,0.00K
2019,South Carolina,4.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,50.00K,0.00K
2019,New York,10.00K,0.00K
2019,New York,2.00K,0.00K
2019,New York,2.00K,0.00K
2019,New York,40.00K,0.00K
2019,Florida,3.00K,0.00K
2019,Kansas,0.10K,0.10K
2019,Texas,4.00K,0.00K
2019,Oklahoma,250.00K,0.00K
2019,Oklahoma,5.00K,0.00K
2019,Wisconsin,3.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Wisconsin,12.00K,0.00K
2019,Wisconsin,12.00K,0.00K
2019,Wisconsin,15.00K,0.00K
2019,Wisconsin,1.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,South Dakota,0.00K,15.79M
2019,South Dakota,0.00K,16.49M
2019,South Dakota,0.00K,40.83M
2019,South Dakota,0.00K,27.53M
2019,South Dakota,0.00K,11.48M
2019,South Dakota,0.00K,22.35M
2019,New York,1500.00K,0.00K
2019,New York,1000.00K,0.00K
2019,New Mexico,50.00K,0.00K
2019,Kentucky,125.00K,0.00K
2019,Louisiana,5.00K,0.00K
2019,Gulf Of Mexico,5.00K,0.00K
2019,South Carolina,10.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,5.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,California,3.00K,0.00K
2019,California,3.00K,0.00K
2019,Texas,2.00K,0.00K
2019,Texas,4.00K,0.00K
2019,Missouri,100.00K,100.00K
2019,Oklahoma,10.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Wisconsin,15.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Wisconsin,5.00K,0.00K
2019,Michigan,175.00K,0.00K
2019,Oklahoma,15.00K,0.00K
2019,Georgia,0.10K,0.10K
2019,Ohio,4.00K,0.00K
2019,Ohio,6.00K,0.00K
2019,Indiana,1.00K,0.00K
2019,Indiana,1.00K,0.00K
2019,Iowa,0.00K,1.36M
2019,Iowa,0.00K,0.36M
2019,Iowa,0.00K,3.04M
2019,Iowa,0.00K,2.65M
2019,Iowa,0.00K,0.17M
2019,Iowa,0.00K,3.98M
2019,Alabama,0.20K,0.00K
2019,Alabama,0.20K,0.00K
2019,West Virginia,2.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Nebraska,12.00M,0.00K
2019,Nebraska,25.00K,0.00K
2019,North Carolina,5.00K,0.00K
2019,Wisconsin,1.00K,0.00K
2019,Wisconsin,3.00K,0.00K
2019,Wisconsin,5.00K,0.00K
2019,Wisconsin,4.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,2.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,Oklahoma,150.00K,0.00K
2019,California,6.00K,0.00K
2019,California,39.00K,0.00K
2019,California,5.00K,0.00K
2019,New Mexico,2.00K,0.00K
2019,Texas,40.00K,
2019,Kansas,5.00K,0.00K
2019,Oklahoma,50.00K,0.00K
2019,Oklahoma,2.00K,0.00K
2019,Oklahoma,1.00K,0.00K
2019,Wisconsin,1.00K,0.00K
2019,Wisconsin,3.00K,0.00K
2019,Wisconsin,3.00K,0.00K
2019,Wisconsin,3.00K,0.00K
2019,Wisconsin,3.00K,0.00K
2019,Wisconsin,10.00K,0.00K
2019,Wisconsin,10.00K,0.00K
2019,Alabama,0.50K,0.00K
2019,Alabama,0.20K,0.00K
2019,Vermont,10.00K,0.00K
2019,Texas,5.00K,
2019,Texas,8.00K,
2019,Texas,15.00K,
2019,Iowa,0.00K,1.28M
2019,Iowa,0.00K,3.61M
2019,Iowa,0.00K,1.63M
2019,Iowa,0.00K,2.25M
2019,Iowa,0.00K,2.05M
2019,Minnesota,0.00K,25.04M
2019,Ohio,3.00K,0.00K
2019,Ohio,10.00K,0.00K
2019,Ohio,25.00K,0.00K
2019,New York,6.00K,0.00K
2019,New York,1.00K,0.00K
2019,New York,4.00K,0.00K
2019,Kentucky,150.00K,0.00K
2019,Alabama,0.20K,0.00K
2019,Alabama,0.20K,0.00K
2019,Tennessee,324.00K,0.00K
2019,Tennessee,1.23M,0.00K
2019,Nebraska,50.00K,0.00K
2019,Tennessee,1.50M,0.00K
2019,Massachusetts,2.00K,0.00K
2019,Massachusetts,4.00K,0.00K
2019,Massachusetts,4.00K,0.00K
2019,Massachusetts,2.50K,0.00K
2019,New Mexico,2.00K,0.00K
2019,Wisconsin,1.00K,0.00K
2019,Wisconsin,10.00K,0.00K
2019,Maryland,2.00K,0.00K
2019,Maryland,2.00K,0.00K
2019,Maryland,10.00K,0.00K
2019,California,15.00K,0.00K
2019,Texas,0.50K,
2019,Texas,3.00K,
2019,Arizona,2.00K,0.00K
2019,Oklahoma,75.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Wisconsin,3.00K,0.00K
2019,Wisconsin,3.00K,0.00K
2019,Wisconsin,6.00K,0.00K
2019,Wisconsin,2.00K,0.00K
2019,Alabama,0.20K,0.00K
2019,Texas,100.00K,
2019,Texas,10.00K,
2019,Texas,2.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,North Carolina,1.00K,0.00K
2019,Kentucky,3.00K,0.00K
2019,Kentucky,3.00K,0.00K
2019,Kentucky,0.50K,0.00K
2019,Kentucky,1.00K,0.00K
2019,Kentucky,1.00K,0.00K
2019,Minnesota,0.00K,5.23M
2019,Minnesota,0.00K,12.65M
2019,Minnesota,0.00K,28.33M
2019,Minnesota,0.00K,21.94M
2019,Minnesota,0.00K,18.49M
2019,Minnesota,0.00K,13.15M
2019,Ohio,250.00K,0.00K
2019,Missouri,100.00K,100.00K
2019,New York,1.00K,0.00K
2019,New York,6.00K,0.00K
2019,New York,5.00K,0.00K
2019,Kentucky,10.00K,0.00K
2019,Kentucky,0.00K,0.30K
2019,Massachusetts,1.00K,0.00K
2019,New Mexico,10.00K,0.00K
2019,Tennessee,700.00K,0.00K
2019,Tennessee,600.00K,0.00K
2019,Tennessee,3.00M,0.00K
2019,Wisconsin,1.00K,0.00K
2019,North Carolina,30.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,North Carolina,5.00K,0.00K
2019,North Carolina,5.00K,0.00K
2019,South Carolina,5.00K,0.00K
2019,South Carolina,2.00K,0.00K
2019,Maryland,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,Texas,0.50K,
2019,Massachusetts,1.00K,0.00K
2019,Missouri,1.00K,0.00K
2019,Oklahoma,20.00K,0.00K
2019,Arizona,2.00K,0.00K
2019,Arizona,2.00K,0.00K
2019,Oklahoma,25.00K,0.00K
2019,Oklahoma,15.00K,0.00K
2019,Alabama,0.20K,0.00K
2019,Alabama,0.20K,0.00K
2019,Alabama,0.50K,0.00K
2019,Alabama,0.50K,0.00K
2019,Alabama,0.50K,0.00K
2019,Alabama,0.20K,0.00K
2019,Alabama,0.50K,0.00K
2019,Texas,1.00K,0.00K
2019,Texas,1.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,1.00K,0.00K
2019,North Carolina,5.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,3.00K,0.00K
2019,Kentucky,1.00K,0.00K
2019,Kentucky,2.00K,0.00K
2019,Kentucky,1.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Minnesota,0.00K,6.85M
2019,Nebraska,0.00K,350.00K
2019,Nebraska,0.00K,230.00K
2019,South Dakota,0.00K,1.54M
2019,South Dakota,0.00K,2.92M
2019,Georgia,8.00K,
2019,Georgia,4.00K,
2019,Georgia,50.00K,
2019,Georgia,3.00K,
2019,Alabama,0.20K,0.00K
2019,Alabama,0.20K,0.00K
2019,West Virginia,0.00K,2.32M
2019,West Virginia,0.00K,275.00K
2019,Kentucky,10.00K,0.00K
2019,Kentucky,1.00K,0.00K
2019,Kentucky,1.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,South Carolina,5.00K,0.00K
2019,South Carolina,5.00K,0.00K
2019,South Carolina,50.00K,0.00K
2019,South Carolina,10.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,2.00K,0.00K
2019,South Carolina,5.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,South Carolina,1.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,20.00K,0.00K
2019,Pennsylvania,1.00K,0.00K
2019,Pennsylvania,5.00K,0.00K
2019,Pennsylvania,2.00K,0.00K
2019,Pennsylvania,10.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,California,3.00K,0.00K
2019,California,3.00K,0.00K
2019,Texas,10.00K,0.00K
2019,Oklahoma,50.00K,0.00K
2019,Texas,15.00M,1.00M
2019,South Carolina,25.00K,0.00K
2019,North Carolina,5.00K,0.00K
2019,South Carolina,0.10K,0.10K
2019,Kentucky,25.00K,0.00K
2019,Kentucky,25.00K,0.00K
2019,Ohio,1.50K,0.00K
2019,Ohio,1.00K,0.00K
2019,Ohio,2.00K,0.00K
2019,Ohio,0.50K,0.00K
2019,South Dakota,0.00K,2.89M
2019,South Dakota,0.00K,2.88M
2019,South Dakota,0.00K,5.01M
2019,South Dakota,0.00K,2.77M
2019,South Dakota,0.00K,7.33M
2019,Ohio,2.00K,0.00K
2019,Ohio,2.00K,0.00K
2019,Ohio,20.00K,0.00K
2019,Kentucky,0.10K,0.00K
2019,West Virginia,0.00K,400.00K
2019,Kentucky,0.50K,0.00K
2019,Kentucky,1.00K,0.00K
2019,Missouri,5.00K,0.00K
2019,Missouri,1.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Florida,10.00K,0.00K
2019,Louisiana,5.00K,0.00K
2019,West Virginia,2.00K,0.00K
2019,Louisiana,10.00K,0.00K
2019,Pennsylvania,5.00K,0.00K
2019,Pennsylvania,15.00K,0.00K
2019,Pennsylvania,10.00K,0.00K
2019,New York,5.00K,0.00K
2019,New York,10.00K,0.00K
2019,New York,10.00K,0.00K
2019,Georgia,3.00K,0.00K
2019,Georgia,15.00K,0.00K
2019,Georgia,2.00K,0.00K
2019,Florida,3.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,1.00K,0.00K
2019,North Carolina,5.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,25.00K,0.00K
2019,North Carolina,10.00K,0.00K
2019,North Carolina,2.00K,0.00K
2019,North Carolina,3.00K,0.00K
2019,Iowa,100.00K,0.00K
2019,Iowa,1.00K,0.00K
2019,Texas,5.00K,0.00K
2019,Texas,5.00K,0.00K
2019,Texas,0.50K,0.00K
2019,Texas,0.10K,0.00K
2019,Texas,75.00K,0.00K
2019,Texas,1.00K,0.00K
2019,Massachusetts,2.00K,0.00K
2019,Oklahoma,50.00K,0.00K
2019,Oklahoma,3.00K,0.00K
2019,Oklahoma,2.00K,0.00K
2019,Oklahoma,5.00K,0.00K
2019,Kansas,30.00K,0.10K
2019,Kansas,0.10K,0.10K
2019,South Carolina,0.10K,0.10K
2019,Ohio,1.00K,0.00K
2019,Ohio,5.00K,0.00K
2019,Kentucky,20.00K,0.00K
2019,New Jersey,10.00K,0.00K
2019,Alabama,0.20K,0.00K
2019,Alabama,0.20K,0.00K
2019,Alabama,0.20K,0.00K
2019,Alabama,0.40K,0.00K
2019,Kentucky,80.00K,0.00K
2019,Kentucky,75.00K,0.00K
2019,Kentucky,5.00K,0.00K
2019,Kentucky,3.00K,0.00K
2019,Kentucky,80.00K,0.00K
2019,Kentucky,70.00K,0.00K
2019,Indiana,2.00K,0.00K
2019,Illinois,5.00K,0.00K
2019,Louisiana,25.00K,0.00K
2019,Louisiana,5.00K,0.00K
2019,Rhode Island,3.00K,0.00K
2019,North Carolina,2.50K,0.00K
2019,North Carolina,15.00K,0.00K
2019,Florida,25.00K,0.00K
